genes,log2FoldChange
evm.TU.Ap1.75,-0.394917424826019
evm.TU.Ap1.750,1.54951228280042
evm.TU.Ap1.751,1.22778659410997
evm.TU.Ap1.752,3.46574325773599
evm.TU.Ap1.753,0.454923170920216
evm.TU.Ap1.754,0.238901744882897
evm.TU.Ap1.755,-0.362088112222869
evm.TU.Ap1.756,0.454923170920216
evm.TU.Ap1.757,-0.836817371972776
evm.TU.Ap1.758,0.454923170920216
evm.TU.Ap1.759,0.598123381720232
evm.TU.Ap1.76,0.454923170920216
evm.TU.Ap1.760,NA
evm.TU.Ap1.761,NA
evm.TU.Ap1.762,1.22778659410997
evm.TU.Ap1.763,-1.63477335202537
evm.TU.Ap1.764,0.0887975009411311
evm.TU.Ap1.765,NA
evm.TU.Ap1.766,0.640200741493317
evm.TU.Ap1.767,0.881842952733537
evm.TU.Ap1.768,0.884203494330376
evm.TU.Ap1.769,0.454923170920216
evm.TU.Ap1.77,-0.276366607868512
evm.TU.Ap1.770,NA
evm.TU.Ap1.771,NA
evm.TU.Ap1.772,NA
evm.TU.Ap1.773,-0.26282374707005
evm.TU.Ap1.774,1.64161969192606
evm.TU.Ap1.775,NA
evm.TU.Ap1.776,1.64658346670134
evm.TU.Ap1.777,NA
evm.TU.Ap1.778,NA
evm.TU.Ap1.779,NA
evm.TU.Ap1.78,-0.923074452250316
evm.TU.Ap1.780,NA
evm.TU.Ap1.781,2.5418940717355
evm.TU.Ap1.782,0.914320958137929
evm.TU.Ap1.783,0.867117847397457
evm.TU.Ap1.784,-0.765656211833117
evm.TU.Ap1.785,-0.200521695093823
evm.TU.Ap1.786,NA
evm.TU.Ap1.787,-1.78994898797339
evm.TU.Ap1.788,0.094254424207707
evm.TU.Ap1.789,0.0575571713558688
evm.TU.Ap1.79,0.506453014789064
evm.TU.Ap1.790,NA
evm.TU.Ap1.791,-0.957837395471577
evm.TU.Ap1.792,-0.262688116956678
evm.TU.Ap1.793,NA
evm.TU.Ap1.794,NA
evm.TU.Ap1.795,0.454923170920216
evm.TU.Ap1.796,NA
evm.TU.Ap1.797,0.867117847397456
evm.TU.Ap1.798,2.65544399481714
evm.TU.Ap1.799,NA
evm.TU.Ap1.8,NA
evm.TU.Ap1.80,-0.46747036676293
evm.TU.Ap1.800,-1.39018506881966
evm.TU.Ap1.801,-0.630920254473476
evm.TU.Ap1.802,-0.627508179458003
evm.TU.Ap1.803,1.67395945457955
evm.TU.Ap1.804,0.454923170920216
evm.TU.Ap1.805,NA
evm.TU.Ap1.806,NA
evm.TU.Ap1.807,-1.01727661865247
evm.TU.Ap1.808,1.67395945457955
evm.TU.Ap1.809,0.454923170920216
evm.TU.Ap1.81,-1.14177757560677
evm.TU.Ap1.810,0.454923170920216
evm.TU.Ap1.811,NA
evm.TU.Ap1.812,0.454923170920216
evm.TU.Ap1.813,2.66236255226663
evm.TU.Ap1.814,NA
evm.TU.Ap1.815,0.867117847397456
evm.TU.Ap1.816,NA
evm.TU.Ap1.817,1.22778659410997
evm.TU.Ap1.818,0.588983690699528
evm.TU.Ap1.819,-0.469872613194944
evm.TU.Ap1.82,-1.34788777511288
evm.TU.Ap1.820,-1.33900559289763
evm.TU.Ap1.821,0.457793916822377
evm.TU.Ap1.822,NA
evm.TU.Ap1.823,-0.23845403027008
evm.TU.Ap1.824,-0.517256738538898
evm.TU.Ap1.825,-0.290713884139879
evm.TU.Ap1.826,1.22778659410997
evm.TU.Ap1.827,0.978619501162172
evm.TU.Ap1.828,0.992243041345991
evm.TU.Ap1.829,1.15011717942794
evm.TU.Ap1.83,-0.479211753345145
evm.TU.Ap1.830,0.832060803158565
evm.TU.Ap1.831,-1.08963311992398
evm.TU.Ap1.832,1.82956358781452
evm.TU.Ap1.833,-0.274780461577005
evm.TU.Ap1.834,-0.0982856068299108
evm.TU.Ap1.835,1.66196101412698
evm.TU.Ap1.836,0.260197697651379
evm.TU.Ap1.837,-0.0640066889194457
evm.TU.Ap1.838,1.73461415426607
evm.TU.Ap1.839,-0.330977289612279
evm.TU.Ap1.84,NA
evm.TU.Ap1.840,-1.48035749009688
evm.TU.Ap1.841,-0.440863528746676
evm.TU.Ap1.842,-0.0031271017343684
evm.TU.Ap1.843,NA
evm.TU.Ap1.844,0.182999522393217
evm.TU.Ap1.845,-0.177573678428098
evm.TU.Ap1.846,-1.47148549062773
evm.TU.Ap1.847,0.217827986180926
evm.TU.Ap1.848,-0.449753642609295
evm.TU.Ap1.849,0.1468702469339
evm.TU.Ap1.85,0.58455643290074
evm.TU.Ap1.850,0.810393578218328
evm.TU.Ap1.851,-0.46812786285991
evm.TU.Ap1.852,-0.837321333314946
evm.TU.Ap1.853,-0.552788407984197
evm.TU.Ap1.854,-0.832113219557456
evm.TU.Ap1.855,-0.822422454432136
evm.TU.Ap1.856,NA
evm.TU.Ap1.857,NA
evm.TU.Ap1.858,1.33526085500018
evm.TU.Ap1.859,NA
evm.TU.Ap1.86,0.266338265303427
evm.TU.Ap1.860,0.454923170920216
evm.TU.Ap1.861,0.0942544242077072
evm.TU.Ap1.862,0.454923170920216
evm.TU.Ap1.863,0.391043612135278
evm.TU.Ap1.864,2.44840048422954
evm.TU.Ap1.865,0.914412052213102
evm.TU.Ap1.866,-0.38676944437315
evm.TU.Ap1.867,1.05965245413708
evm.TU.Ap1.868,1.22778659410997
evm.TU.Ap1.869,NA
evm.TU.Ap1.87,-1.07753306158029
evm.TU.Ap1.870,0.454923170920216
evm.TU.Ap1.871,0.867117847397456
evm.TU.Ap1.872,0.454923170920216
evm.TU.Ap1.873,-0.235992393498193
evm.TU.Ap1.874,NA
evm.TU.Ap1.875,0.167037220082227
evm.TU.Ap1.876,NA
evm.TU.Ap1.877,0.000453958550446008
evm.TU.Ap1.878,0.504491138775581
evm.TU.Ap1.879,NA
evm.TU.Ap1.88,-0.0803302137765673
evm.TU.Ap1.880,0.867117847397456
evm.TU.Ap1.881,NA
evm.TU.Ap1.882,NA
evm.TU.Ap1.883,NA
evm.TU.Ap1.884,NA
evm.TU.Ap1.885,0.143050919774864
evm.TU.Ap1.886,0.0607832010250704
evm.TU.Ap1.887,0.199720287373036
evm.TU.Ap1.888,1.66196101412698
evm.TU.Ap1.889,1.21298330145943
evm.TU.Ap1.89,1.36570369808802
evm.TU.Ap1.890,-0.245437463012078
evm.TU.Ap1.891,1.22778659410997
evm.TU.Ap1.892,-0.0750648139064237
evm.TU.Ap1.893,NA
evm.TU.Ap1.894,1.63157245047445
evm.TU.Ap1.895,NA
evm.TU.Ap1.896,NA
evm.TU.Ap1.897,NA
evm.TU.Ap1.898,-0.193152349686868
evm.TU.Ap1.899,NA
evm.TU.Ap1.9,NA
evm.TU.Ap1.90,0.0942544242077071
evm.TU.Ap1.900,NA
evm.TU.Ap1.901,NA
evm.TU.Ap1.902,NA
evm.TU.Ap1.903,NA
evm.TU.Ap1.904,NA
evm.TU.Ap1.905,0.506449100684947
evm.TU.Ap1.906,NA
evm.TU.Ap1.907,-0.870464247038899
evm.TU.Ap1.908,0.571788160010209
evm.TU.Ap1.909,0.236865671229416
evm.TU.Ap1.91,0.210623939059973
evm.TU.Ap1.910,-1.06547272255843
evm.TU.Ap1.911,0.454923170920216
evm.TU.Ap1.912,-0.842204729534914
evm.TU.Ap1.913,0.454923170920216
evm.TU.Ap1.914,-0.518838820870441
evm.TU.Ap1.915,1.31029400858552
evm.TU.Ap1.916,NA
evm.TU.Ap1.917,-0.270921058282285
evm.TU.Ap1.918,0.506453198105503
evm.TU.Ap1.919,-0.543391958716719
evm.TU.Ap1.92,0.909466282041362
evm.TU.Ap1.920,-0.114478017784736
evm.TU.Ap1.921,NA
evm.TU.Ap1.922,NA
evm.TU.Ap1.923,NA
evm.TU.Ap1.924,NA
evm.TU.Ap1.925,NA
evm.TU.Ap1.926,NA
evm.TU.Ap1.927,NA
evm.TU.Ap1.928,NA
evm.TU.Ap1.929,NA
evm.TU.Ap1.93,0.117407485136956
evm.TU.Ap1.930,NA
evm.TU.Ap1.931,NA
evm.TU.Ap1.932,NA
evm.TU.Ap1.933,0.454923170920216
evm.TU.Ap1.934,0.454923170920216
evm.TU.Ap1.935,0.0350584012231972
evm.TU.Ap1.936,NA
evm.TU.Ap1.937,NA
evm.TU.Ap1.938,-0.127309055733658
evm.TU.Ap1.939,-0.132807852645773
evm.TU.Ap1.94,-0.244790785371975
evm.TU.Ap1.940,2.52818030346016
evm.TU.Ap1.941,-1.64681174469479
evm.TU.Ap1.942,-0.130438927449597
evm.TU.Ap1.943,NA
evm.TU.Ap1.944,0.986390577990593
evm.TU.Ap1.945,0.108658922336749
evm.TU.Ap1.946,0.918540534564861
evm.TU.Ap1.947,0.506453630614938
evm.TU.Ap1.948,NA
evm.TU.Ap1.949,0.869814993672085
evm.TU.Ap1.95,-0.179902216804569
evm.TU.Ap1.950,1.53992764974253
evm.TU.Ap1.951,-0.13647736518857
evm.TU.Ap1.952,-0.371277514771763
evm.TU.Ap1.953,-0.245433576842967
evm.TU.Ap1.954,-0.252913999304315
evm.TU.Ap1.955,NA
evm.TU.Ap1.956,NA
evm.TU.Ap1.957,-0.0182550171777365
evm.TU.Ap1.958,-0.122953122624303
evm.TU.Ap1.959,-0.0811157561886501
evm.TU.Ap1.96,-0.929039641444713
evm.TU.Ap1.960,-0.5571335755028
evm.TU.Ap1.961,-0.55302286673839
evm.TU.Ap1.962,NA
evm.TU.Ap1.963,NA
evm.TU.Ap1.964,1.79748317825599
evm.TU.Ap1.965,0.854902934495357
evm.TU.Ap1.966,NA
evm.TU.Ap1.967,NA
evm.TU.Ap1.968,NA
evm.TU.Ap1.969,NA
evm.TU.Ap1.97,-0.35495776169124
evm.TU.Ap1.970,0.201018929129547
evm.TU.Ap1.971,-0.38423842274617
evm.TU.Ap1.972,NA
evm.TU.Ap1.973,-0.953500114499586
evm.TU.Ap1.974,NA
evm.TU.Ap1.975,0.148996535642974
evm.TU.Ap1.976,NA
evm.TU.Ap1.977,NA
evm.TU.Ap1.978,NA
evm.TU.Ap1.979,NA
evm.TU.Ap1.98,-0.78625576496314
evm.TU.Ap1.980,0.454923170920216
evm.TU.Ap1.981,NA
evm.TU.Ap1.982,1.28693732954146
evm.TU.Ap1.983,NA
evm.TU.Ap1.984,-0.219927990011185
evm.TU.Ap1.985,0.454923170920216
evm.TU.Ap1.986,0.0942544242077072
evm.TU.Ap1.987,NA
evm.TU.Ap1.988,0.949192045901131
evm.TU.Ap1.989,0.454923170920216
evm.TU.Ap1.99,0.454923170920216
evm.TU.Ap1.990,NA
evm.TU.Ap1.991,-1.48158324636213
evm.TU.Ap1.992,NA
evm.TU.Ap1.993,NA
evm.TU.Ap1.994,NA
evm.TU.Ap1.995,0.454923170920216
evm.TU.Ap1.996,0.0942544242077072
evm.TU.Ap1.997,NA
evm.TU.Ap1.998,NA
evm.TU.Ap1.999,0.454923170920216
evm.TU.Ap10.1,0.362838856606867
evm.TU.Ap10.10,0.454923170920216
evm.TU.Ap10.100,-0.59711890148132
evm.TU.Ap10.1000,0.546016896092946
evm.TU.Ap10.1001,NA
evm.TU.Ap10.1002,NA
evm.TU.Ap10.1003,-0.642341012287562
evm.TU.Ap10.1004,0.895729463664676
evm.TU.Ap10.1005,-0.173198934093235
evm.TU.Ap10.1006,NA
evm.TU.Ap10.1007,NA
evm.TU.Ap10.1008,NA
evm.TU.Ap10.1009,1.24336054045463
evm.TU.Ap10.101,-0.21180244630637
evm.TU.Ap10.1010,0.0571111726444449
evm.TU.Ap10.1011,NA
evm.TU.Ap10.1012,-0.604909286628092
evm.TU.Ap10.1013,-1.68921935268799
evm.TU.Ap10.1014,NA
evm.TU.Ap10.1015,0.0201280727831815
evm.TU.Ap10.1016,0.301539711105794
evm.TU.Ap10.1017,0.912761540135475
evm.TU.Ap10.1018,NA
evm.TU.Ap10.1019,0.05324047907078
evm.TU.Ap10.102,0.143231927937167
evm.TU.Ap10.1020,2.12853962391512
evm.TU.Ap10.1021,0.048446827071891
evm.TU.Ap10.1022,-0.629590297193484
evm.TU.Ap10.1023,0.269633760962839
evm.TU.Ap10.1024,NA
evm.TU.Ap10.1025,NA
evm.TU.Ap10.1026,0.141405796872518
evm.TU.Ap10.1027,-0.639224259465743
evm.TU.Ap10.1028,1.30957729065437
evm.TU.Ap10.1029,-0.424375399064842
evm.TU.Ap10.103,NA
evm.TU.Ap10.1030,NA
evm.TU.Ap10.1031,0.506450409128217
evm.TU.Ap10.1032,-0.870172386382574
evm.TU.Ap10.1033,NA
evm.TU.Ap10.1034,0.405901975486358
evm.TU.Ap10.1035,0.867117847397456
evm.TU.Ap10.1036,-0.106127533824045
evm.TU.Ap10.1037,1.26141187152089
evm.TU.Ap10.1038,NA
evm.TU.Ap10.1039,NA
evm.TU.Ap10.104,NA
evm.TU.Ap10.1040,NA
evm.TU.Ap10.1041,0.867122495721592
evm.TU.Ap10.1042,-0.612123127570362
evm.TU.Ap10.1043,0.191386870248866
evm.TU.Ap10.1044,NA
evm.TU.Ap10.1045,0.0208112850967081
evm.TU.Ap10.1046,-1.37520137595916
evm.TU.Ap10.1047,0.367075723926554
evm.TU.Ap10.1048,NA
evm.TU.Ap10.1049,1.22778659410997
evm.TU.Ap10.105,0.165971889195955
evm.TU.Ap10.1050,0.454174637487265
evm.TU.Ap10.1051,1.18921168203036
evm.TU.Ap10.1052,-0.877966098223829
evm.TU.Ap10.1053,0.579544706517742
evm.TU.Ap10.1054,-0.423242669335181
evm.TU.Ap10.1055_evm.TU.Ap10.1056,1.81413643450578
evm.TU.Ap10.1057,0.506452911979467
evm.TU.Ap10.1058,1.18954498388021
evm.TU.Ap10.1059,1.65815722556305
evm.TU.Ap10.106,-1.67240254056693
evm.TU.Ap10.1060,-0.576446504314296
evm.TU.Ap10.1061,NA
evm.TU.Ap10.1062,NA
evm.TU.Ap10.1063,NA
evm.TU.Ap10.1064,0.794216796913258
evm.TU.Ap10.1065,0.474779796444608
evm.TU.Ap10.1066,NA
evm.TU.Ap10.1067,-0.262831687066461
evm.TU.Ap10.1068,0.0942544242077072
evm.TU.Ap10.1069,-0.46013192180858
evm.TU.Ap10.107,0.060250811125468
evm.TU.Ap10.1070,-0.262688116956678
evm.TU.Ap10.1071,NA
evm.TU.Ap10.1072,NA
evm.TU.Ap10.1073,0.454923170920216
evm.TU.Ap10.1074,0.454923170920216
evm.TU.Ap10.1075,NA
evm.TU.Ap10.1076,0.472958599075891
evm.TU.Ap10.1077,NA
evm.TU.Ap10.1078,NA
evm.TU.Ap10.1079,0.454923170920216
evm.TU.Ap10.108,0.506452883736306
evm.TU.Ap10.1080,0.454923170920216
evm.TU.Ap10.1081,0.867117847397456
evm.TU.Ap10.1082,0.198613906893866
evm.TU.Ap10.1083,0.35571603967517
evm.TU.Ap10.1084,NA
evm.TU.Ap10.1085,1.22778659410997
evm.TU.Ap10.1086,NA
evm.TU.Ap10.1087,NA
evm.TU.Ap10.1088,NA
evm.TU.Ap10.1089,NA
evm.TU.Ap10.109,0.013016931472021
evm.TU.Ap10.1090,NA
evm.TU.Ap10.1091,0.454923170920216
evm.TU.Ap10.1092,NA
evm.TU.Ap10.1093,NA
evm.TU.Ap10.1094,-0.0521236304497061
evm.TU.Ap10.1095,-0.375639557052548
evm.TU.Ap10.1096,NA
evm.TU.Ap10.1097,NA
evm.TU.Ap10.1098,0.0942544242077075
evm.TU.Ap10.1099,NA
evm.TU.Ap10.11,2.56633641062976
evm.TU.Ap10.110,1.66196101412698
evm.TU.Ap10.1100,0.728878876091778
evm.TU.Ap10.1101,0.107629409441358
evm.TU.Ap10.1102,1.15605021379777
evm.TU.Ap10.1103,-0.497181517568305
evm.TU.Ap10.1104,-0.0982159270326482
evm.TU.Ap10.1105,0.141555453450317
evm.TU.Ap10.1106,0.0942544242077072
evm.TU.Ap10.1107,1.22778659410997
evm.TU.Ap10.1108,-0.363325271396507
evm.TU.Ap10.1109,0.0942544242077072
evm.TU.Ap10.111,2.01368532865266
evm.TU.Ap10.1110,1.65831840134298
evm.TU.Ap10.1111,NA
evm.TU.Ap10.1112,NA
evm.TU.Ap10.1113,1.22778659410997
evm.TU.Ap10.1114,NA
evm.TU.Ap10.1115,0.454923170920216
evm.TU.Ap10.1116,1.22778659410997
evm.TU.Ap10.1117,NA
evm.TU.Ap10.1118,1.22778659410997
evm.TU.Ap10.1119,NA
evm.TU.Ap10.112,0.867117847397456
evm.TU.Ap10.1120,NA
evm.TU.Ap10.1121,NA
evm.TU.Ap10.1122,0.0942544242077072
evm.TU.Ap10.1123,NA
evm.TU.Ap10.1124,-0.455094939732796
evm.TU.Ap10.1125,0.0942544242077079
evm.TU.Ap10.1126,-0.795435892742813
evm.TU.Ap10.1127,NA
evm.TU.Ap10.1128,NA
evm.TU.Ap10.1129,NA
evm.TU.Ap10.113,-0.0561634814888707
evm.TU.Ap10.1130,2.64665762195299
evm.TU.Ap10.1131,NA
evm.TU.Ap10.1132,NA
evm.TU.Ap10.1133,2.66928206456754
evm.TU.Ap10.1134,1.06108635031878
evm.TU.Ap10.1135,0.454923170920216
evm.TU.Ap10.1136,NA
evm.TU.Ap10.1137,NA
evm.TU.Ap10.1138,1.22778659410997
evm.TU.Ap10.1139,NA
evm.TU.Ap10.114,-0.0184676921625371
evm.TU.Ap10.1140,0.867117847397456
evm.TU.Ap10.1141,-1.64126950408113
evm.TU.Ap10.1142,NA
evm.TU.Ap10.1143,NA
evm.TU.Ap10.1144,-0.619020826717381
evm.TU.Ap10.1145,NA
evm.TU.Ap10.1146,NA
evm.TU.Ap10.1147,NA
evm.TU.Ap10.1148,NA
evm.TU.Ap10.1149,0.867117847397456
evm.TU.Ap10.115,-0.0612399000202891
evm.TU.Ap10.1150,0.454923170920216
evm.TU.Ap10.1151,NA
evm.TU.Ap10.1152,-0.575738476187081
evm.TU.Ap10.1153,NA
evm.TU.Ap10.1154,NA
evm.TU.Ap10.1155,NA
evm.TU.Ap10.1156,0.965426867927537
evm.TU.Ap10.1157,NA
evm.TU.Ap10.1158,1.39968772963787
evm.TU.Ap10.1159,NA
evm.TU.Ap10.116,0.583906417117797
evm.TU.Ap10.1160,NA
evm.TU.Ap10.1161,-0.492395824845331
evm.TU.Ap10.1162,NA
evm.TU.Ap10.1163,NA
evm.TU.Ap10.1164,0.454923170920216
evm.TU.Ap10.1165,NA
evm.TU.Ap10.1166,NA
evm.TU.Ap10.1167,NA
evm.TU.Ap10.1168,NA
evm.TU.Ap10.1169,NA
evm.TU.Ap10.117,-0.205653261435172
evm.TU.Ap10.1170,NA
evm.TU.Ap10.1171,NA
evm.TU.Ap10.1172,NA
evm.TU.Ap10.1173,0.454923170920216
evm.TU.Ap10.1174,NA
evm.TU.Ap10.1175,0.339274450870167
evm.TU.Ap10.1176,0.260062585767005
evm.TU.Ap10.1177,0.820082632968175
evm.TU.Ap10.1178,0.454923170920216
evm.TU.Ap10.1179,-1.49910615880044
evm.TU.Ap10.118,-0.339159889932284
evm.TU.Ap10.1180,0.141911475586036
evm.TU.Ap10.1181,NA
evm.TU.Ap10.1182,-0.673088911462697
evm.TU.Ap10.1183,-0.260750863842339
evm.TU.Ap10.1184,NA
evm.TU.Ap10.1185,1.85010603650663
evm.TU.Ap10.1186,-0.785703813166259
evm.TU.Ap10.1187,0.0942544242077072
evm.TU.Ap10.1188,NA
evm.TU.Ap10.1189,-0.871333741013794
evm.TU.Ap10.119,0.76805177486532
evm.TU.Ap10.1190,1.22778659410997
evm.TU.Ap10.1191,-0.543934487475403
evm.TU.Ap10.1192,-0.485360337274457
evm.TU.Ap10.1193,NA
evm.TU.Ap10.1194,-0.256299889362178
evm.TU.Ap10.1195,NA
evm.TU.Ap10.1196,NA
evm.TU.Ap10.1197,0.391678406016972
evm.TU.Ap10.1198,-0.630178102061729
evm.TU.Ap10.1199,0.20330346914192
evm.TU.Ap10.12,-0.332692427840609
evm.TU.Ap10.120,-0.262922153063593
evm.TU.Ap10.1200,0.956910864851584
evm.TU.Ap10.1201,NA
evm.TU.Ap10.1202,-0.418203049432102
evm.TU.Ap10.1203,NA
evm.TU.Ap10.1204,-0.242540091528744
evm.TU.Ap10.1205,-0.586999245904582
evm.TU.Ap10.1206,0.00632605707261622
evm.TU.Ap10.1207,-0.44017144368097
evm.TU.Ap10.1208,0.867117847397456
evm.TU.Ap10.1209,0.639203668888924
evm.TU.Ap10.121,0.237067815224606
evm.TU.Ap10.1210,0.237789333032589
evm.TU.Ap10.1211,NA
evm.TU.Ap10.1212,-0.145371581428077
evm.TU.Ap10.1213,0.454923170920216
evm.TU.Ap10.1214,1.22778659410997
evm.TU.Ap10.1215,0.454923170920216
evm.TU.Ap10.1216,NA
evm.TU.Ap10.1217,0.0387310700218183
evm.TU.Ap10.1218,0.0827870261040671
evm.TU.Ap10.1219,-0.0448456833417452
evm.TU.Ap10.122,0.118616812100127
evm.TU.Ap10.1220,-1.57073867083763
evm.TU.Ap10.1221,-0.18535431395936
evm.TU.Ap10.1222,NA
evm.TU.Ap10.1223,0.69834456293794
evm.TU.Ap10.1224,NA
evm.TU.Ap10.1225,1.29950685698949
evm.TU.Ap10.1226,-0.0664116359449533
evm.TU.Ap10.1227,-0.401528842294293
evm.TU.Ap10.1228,0.454923170920216
evm.TU.Ap10.1229,0.0478807703489763
evm.TU.Ap10.123,-0.917889464140912
evm.TU.Ap10.1230,0.454923170920216
evm.TU.Ap10.1231,1.30800660988505
evm.TU.Ap10.1232,0.506449560675195
evm.TU.Ap10.1233,0.454923170920216
evm.TU.Ap10.1234,NA
evm.TU.Ap10.1235,NA
evm.TU.Ap10.1236,NA
evm.TU.Ap10.1237,NA
evm.TU.Ap10.1238,0.0942544242077075
evm.TU.Ap10.1239,NA
evm.TU.Ap10.124,NA
evm.TU.Ap10.1240,-1.06442877149415
evm.TU.Ap10.1241,0.867117847397457
evm.TU.Ap10.1242,NA
evm.TU.Ap10.1243,NA
evm.TU.Ap10.1244,NA
evm.TU.Ap10.1245,NA
evm.TU.Ap10.1246,0.793626500260259
evm.TU.Ap10.1247,NA
evm.TU.Ap10.1248,NA
evm.TU.Ap10.1249,NA
evm.TU.Ap10.125,NA
evm.TU.Ap10.1250,NA
evm.TU.Ap10.1251,NA
evm.TU.Ap10.1252,NA
evm.TU.Ap10.1253,0.867117847397456
evm.TU.Ap10.1254,0.867117847397456
evm.TU.Ap10.1255,NA
evm.TU.Ap10.1256,NA
evm.TU.Ap10.1257,NA
evm.TU.Ap10.1258,NA
evm.TU.Ap10.1259,1.26090236806148
evm.TU.Ap10.126,0.454923170920216
evm.TU.Ap10.1260,0.902199476859668
evm.TU.Ap10.1261,0.209548509535535
evm.TU.Ap10.1262,NA
evm.TU.Ap10.1263,-0.534825547855549
evm.TU.Ap10.1264,1.26090907431154
evm.TU.Ap10.1265,NA
evm.TU.Ap10.1266,NA
evm.TU.Ap10.1267,0.094254424207707
evm.TU.Ap10.1268,-0.991375462739598
evm.TU.Ap10.1269,0.213145631999763
evm.TU.Ap10.127,0.454923170920216
evm.TU.Ap10.1270,-0.10575174055747
evm.TU.Ap10.1271,1.58980801465028
evm.TU.Ap10.1272,1.64663873012294
evm.TU.Ap10.1273,-0.593745640906688
evm.TU.Ap10.1274,-0.385499701955627
evm.TU.Ap10.1275,0.949174974808563
evm.TU.Ap10.1276,NA
evm.TU.Ap10.1277,NA
evm.TU.Ap10.1278,NA
evm.TU.Ap10.1279,NA
evm.TU.Ap10.128,NA
evm.TU.Ap10.1280,NA
evm.TU.Ap10.1281,1.67395945457955
evm.TU.Ap10.1282,NA
evm.TU.Ap10.1283,NA
evm.TU.Ap10.1284,NA
evm.TU.Ap10.1285,NA
evm.TU.Ap10.1286,1.30901078493859
evm.TU.Ap10.1287,NA
evm.TU.Ap10.1288,NA
evm.TU.Ap10.1289,NA
evm.TU.Ap10.129,NA
evm.TU.Ap10.1290,NA
evm.TU.Ap10.1291,NA
evm.TU.Ap10.1292,0.506453182963344
evm.TU.Ap10.1293,-0.534185784363551
evm.TU.Ap10.1294,NA
evm.TU.Ap10.1295,NA
evm.TU.Ap10.1296,NA
evm.TU.Ap10.1297,1.22778659410997
evm.TU.Ap10.1298,NA
evm.TU.Ap10.1299,0.867117847397457
evm.TU.Ap10.13,0.867117847397456
evm.TU.Ap10.130,NA
evm.TU.Ap10.1300,0.867117847397457
evm.TU.Ap10.1301,NA
evm.TU.Ap10.1302,NA
evm.TU.Ap10.1303,NA
evm.TU.Ap10.1304,-0.437941010316875
evm.TU.Ap10.1305,NA
evm.TU.Ap10.1306,NA
evm.TU.Ap10.1307,NA
evm.TU.Ap10.1308,NA
evm.TU.Ap10.1309,NA
evm.TU.Ap10.131,NA
evm.TU.Ap10.1310,-1.00817239938491
evm.TU.Ap10.1311,-0.638249463577057
evm.TU.Ap10.1312,NA
evm.TU.Ap10.1313,-1.24761918994698
evm.TU.Ap10.1314,NA
evm.TU.Ap10.1315,NA
evm.TU.Ap10.1316,NA
evm.TU.Ap10.1317,NA
evm.TU.Ap10.1318,1.67395945457955
evm.TU.Ap10.1319,-0.118115144593473
evm.TU.Ap10.132,NA
evm.TU.Ap10.1320,NA
evm.TU.Ap10.1321,NA
evm.TU.Ap10.1322,0.094254424207707
evm.TU.Ap10.1323,0.867117847397456
evm.TU.Ap10.1324,NA
evm.TU.Ap10.1325,NA
evm.TU.Ap10.1326,1.22778659410997
evm.TU.Ap10.1327,NA
evm.TU.Ap10.1328,1.22778659410997
evm.TU.Ap10.1329,NA
evm.TU.Ap10.133,NA
evm.TU.Ap10.1330,0.141362016401492
evm.TU.Ap10.1331,-0.0742259988175091
evm.TU.Ap10.1332,-0.680912433984562
evm.TU.Ap10.1333,0.0942544242077071
evm.TU.Ap10.1334,0.454923170920216
evm.TU.Ap10.1335,NA
evm.TU.Ap10.1336,-0.0894939588761489
evm.TU.Ap10.1337,0.0812390105174204
evm.TU.Ap10.1338,1.26774969185343
evm.TU.Ap10.1339,NA
evm.TU.Ap10.134,NA
evm.TU.Ap10.1340,NA
evm.TU.Ap10.1341,1.70080852061323
evm.TU.Ap10.1342,-0.508909514946417
evm.TU.Ap10.1343,0.22856345200445
evm.TU.Ap10.1344,0.223970028509113
evm.TU.Ap10.1345,1.22778659410997
evm.TU.Ap10.1346,NA
evm.TU.Ap10.1347,NA
evm.TU.Ap10.1348,NA
evm.TU.Ap10.1349,-3.65772098368183
evm.TU.Ap10.135,0.454923170920216
evm.TU.Ap10.1350,0.0942544242077079
evm.TU.Ap10.1351,0.454923170920216
evm.TU.Ap10.1352,-0.718907107260627
evm.TU.Ap10.1353,0.142105629170174
evm.TU.Ap10.1354,1.22778659410997
evm.TU.Ap10.1355,NA
evm.TU.Ap10.1356,0.141909105862314
evm.TU.Ap10.1357,NA
evm.TU.Ap10.1358,NA
evm.TU.Ap10.1359,NA
evm.TU.Ap10.136,NA
evm.TU.Ap10.1360,1.22778659410997
evm.TU.Ap10.1361,-0.872895196172416
evm.TU.Ap10.1362,0.867117847397456
evm.TU.Ap10.1363,NA
evm.TU.Ap10.1364,NA
evm.TU.Ap10.1365,0.454923170920216
evm.TU.Ap10.1366,NA
evm.TU.Ap10.1367,0.0942544242077072
evm.TU.Ap10.1368,NA
evm.TU.Ap10.1369,NA
evm.TU.Ap10.137,1.01592777209702
evm.TU.Ap10.1370,-0.983886882095115
evm.TU.Ap10.1371,NA
evm.TU.Ap10.1372,0.0942544242077071
evm.TU.Ap10.1373,0.97558759648744
evm.TU.Ap10.1374,0.867117847397456
evm.TU.Ap10.1375,0.90252944409333
evm.TU.Ap10.1376,0.487053446204837
evm.TU.Ap10.1377,0.117506731925007
evm.TU.Ap10.1378,0.454923170920216
evm.TU.Ap10.1379,0.454923170920216
evm.TU.Ap10.138,-1.20370005583886
