genes,signedlogP
evm.TU.Ap12.2093,-0.475050276934394
evm.TU.Ap12.2094,-1.19512555237419
evm.TU.Ap12.2095,-2.91975444377467
evm.TU.Ap12.2096,0.695953930542003
evm.TU.Ap12.2097,-0.578098625095336
evm.TU.Ap12.2098,1.94351011385678
evm.TU.Ap12.2099,2.57244092106573
evm.TU.Ap12.21,-0.0101520011052153
evm.TU.Ap12.210,0.0178479912028163
evm.TU.Ap12.2100,NA
evm.TU.Ap12.2101,NA
evm.TU.Ap12.2102,0.0513541057235983
evm.TU.Ap12.2103,0.0513520982091846
evm.TU.Ap12.2104,NA
evm.TU.Ap12.2105,0.0513503145752107
evm.TU.Ap12.2106,NA
evm.TU.Ap12.2107,NA
evm.TU.Ap12.2108,NA
evm.TU.Ap12.2109,NA
evm.TU.Ap12.211,-0.231712714221668
evm.TU.Ap12.2110,-2.14087436502447
evm.TU.Ap12.2111,NA
evm.TU.Ap12.2112,-0.0128870187389657
evm.TU.Ap12.2113,-1.11554700753785
evm.TU.Ap12.2114,-0.482286202701725
evm.TU.Ap12.2115,-0.711924347886364
evm.TU.Ap12.2116,1.04100641154727
evm.TU.Ap12.2117,0.382479458029742
evm.TU.Ap12.2118,NA
evm.TU.Ap12.2119,0.711977979350215
evm.TU.Ap12.212,-0.16630797902735
evm.TU.Ap12.2120,-0.0636734996647866
evm.TU.Ap12.2121,0.483950976845774
evm.TU.Ap12.2122,0.0513532063368722
evm.TU.Ap12.2123,-0.311534279058585
evm.TU.Ap12.2124,-0.441947573111166
evm.TU.Ap12.2125,NA
evm.TU.Ap12.2126,NA
evm.TU.Ap12.2127_evm.TU.Ap12.2128,-0.269239424635785
evm.TU.Ap12.2129,-0.433893086898386
evm.TU.Ap12.213,1.03529442246743
evm.TU.Ap12.2130,-0.708259736158742
evm.TU.Ap12.2131,-0.954634769495911
evm.TU.Ap12.2132,0.376090383653623
evm.TU.Ap12.2133,-0.0101528862716992
evm.TU.Ap12.2134,NA
evm.TU.Ap12.2135,NA
evm.TU.Ap12.2136,-0.391296148187042
evm.TU.Ap12.2137,0.991370093291175
evm.TU.Ap12.2138,-0.463244712246783
evm.TU.Ap12.2139,0.0513524354329935
evm.TU.Ap12.214,-0.35301809027758
evm.TU.Ap12.2140,0.0596686011883382
evm.TU.Ap12.2141,-1.52825963292576
evm.TU.Ap12.2142,0.506919188288153
evm.TU.Ap12.2143,0.251941777392155
evm.TU.Ap12.2144_evm.TU.Ap12.2145,-0.812823815247216
evm.TU.Ap12.2146,-2.65557984538612
evm.TU.Ap12.2147,-1.6962272730622
evm.TU.Ap12.2148,NA
evm.TU.Ap12.2149,NA
evm.TU.Ap12.215,0.0513541057235983
evm.TU.Ap12.2150,NA
evm.TU.Ap12.2151_evm.TU.Ap12.2154,2.65583183925702
evm.TU.Ap12.2152,NA
evm.TU.Ap12.2153,NA
evm.TU.Ap12.2155,-0.973592576294107
evm.TU.Ap12.2156,0.935832303815481
evm.TU.Ap12.2157,2.42635471996898
evm.TU.Ap12.2158,0.307428994174027
evm.TU.Ap12.2159,NA
evm.TU.Ap12.216_evm.TU.Ap12.217_evm.TU.Ap12.219,-0.603395953893365
evm.TU.Ap12.2160,NA
evm.TU.Ap12.2161,0.294924036341455
evm.TU.Ap12.2162,-0.770876583301941
evm.TU.Ap12.2163,-0.257353457075054
evm.TU.Ap12.2164,-2.11663772324545
evm.TU.Ap12.2165,1.08213168842382
evm.TU.Ap12.2166,1.05742239283003
evm.TU.Ap12.2167,0.561192531209372
evm.TU.Ap12.2168,-1.535948874638
evm.TU.Ap12.2169,-1.3628637932526
evm.TU.Ap12.2170,NA
evm.TU.Ap12.2171,0.29021727698327
evm.TU.Ap12.2172,0.118941815550537
evm.TU.Ap12.2173,-0.330369117495771
evm.TU.Ap12.2174,-0.0130143266170994
evm.TU.Ap12.2175,0.577754349563344
evm.TU.Ap12.2176,-0.407301056774394
evm.TU.Ap12.2177,-0.242406232166081
evm.TU.Ap12.2178,1.09050897715889
evm.TU.Ap12.2179,-2.38870072488846
evm.TU.Ap12.218,NA
evm.TU.Ap12.2180,-1.89137472894206
evm.TU.Ap12.2181,1.04368939026597
evm.TU.Ap12.2182,-0.010868592893179
evm.TU.Ap12.2183,-1.11883524176346
evm.TU.Ap12.2184,0.0690177287770692
evm.TU.Ap12.2185,0.279627378064539
evm.TU.Ap12.2186,0.258575799690834
evm.TU.Ap12.2187,-0.00146297995042207
evm.TU.Ap12.2188,-3.08370987044527
evm.TU.Ap12.2189,0.156629257899191
evm.TU.Ap12.2190,-1.62398903440954
evm.TU.Ap12.2191,-0.728851053828164
evm.TU.Ap12.2192,NA
evm.TU.Ap12.2193,-0.32332136466774
evm.TU.Ap12.2194,-0.479790256788542
evm.TU.Ap12.2195,0.31331205433622
evm.TU.Ap12.2196,-0.39498881726751
evm.TU.Ap12.2197,NA
evm.TU.Ap12.2198,NA
evm.TU.Ap12.2199,0.298610409019456
evm.TU.Ap12.22,-1.1421515977274
evm.TU.Ap12.220,0.301614717315157
evm.TU.Ap12.2200,1.08808031643181
evm.TU.Ap12.2201,0.836063601422643
evm.TU.Ap12.2202,0.126066083703801
evm.TU.Ap12.2203,0.0513541057235983
evm.TU.Ap12.2204,-0.355574503461281
evm.TU.Ap12.2205,-0.454616700047914
evm.TU.Ap12.2206,NA
evm.TU.Ap12.2207,0.93624995153121
evm.TU.Ap12.2208,0.00679985808004108
evm.TU.Ap12.2209,-0.540996540753029
evm.TU.Ap12.221,-0.127014921352516
evm.TU.Ap12.2210,-2.11465030586364
evm.TU.Ap12.2211,-0.576749415454515
evm.TU.Ap12.2212,-0.267074847524087
evm.TU.Ap12.2213,-0.915064970311904
evm.TU.Ap12.2214,-0.988420942421811
evm.TU.Ap12.2215,0.925994537742543
evm.TU.Ap12.2216,-1.81471037708104
evm.TU.Ap12.2217,-4.41645785240554
evm.TU.Ap12.2218,-1.11978747603021
evm.TU.Ap12.2219,-0.984281217790488
evm.TU.Ap12.222,-0.320748256395037
evm.TU.Ap12.2220,-1.83375687509585
evm.TU.Ap12.2221,-1.8454333430348
evm.TU.Ap12.2222,-0.503493026425772
evm.TU.Ap12.2223,0.443684112670855
evm.TU.Ap12.2224,-0.588627006899295
evm.TU.Ap12.2225,-1.12771941346496
evm.TU.Ap12.2226,0.279544980581561
evm.TU.Ap12.2227,-1.01524463523348
evm.TU.Ap12.2228,-0.0728396361551334
evm.TU.Ap12.2229,-0.202856462059852
evm.TU.Ap12.223,-0.724060946405437
evm.TU.Ap12.2230,-1.10640434395694
evm.TU.Ap12.2231,NA
evm.TU.Ap12.2232,-0.00295848107786434
evm.TU.Ap12.2233,NA
evm.TU.Ap12.2234,0.0513532063368722
evm.TU.Ap12.2235,-0.191992284381064
evm.TU.Ap12.2236,-1.25480568731507
evm.TU.Ap12.2237,1.82490796691608
evm.TU.Ap12.2238,0.62336444503704
evm.TU.Ap12.2239,0.126066443785636
evm.TU.Ap12.224,-0.355512748276569
evm.TU.Ap12.2240,NA
evm.TU.Ap12.2241,-0.149494954169255
evm.TU.Ap12.2242,-0.0101521450840924
evm.TU.Ap12.2243,-0.223444899938703
evm.TU.Ap12.2244,NA
evm.TU.Ap12.2245,0.195502144297651
evm.TU.Ap12.2246,0.118448941110608
evm.TU.Ap12.2247,0.268679694712482
evm.TU.Ap12.2248,0.425411146515449
evm.TU.Ap12.2249,2.11594112169518
evm.TU.Ap12.225,NA
evm.TU.Ap12.2250,-1.92297425858842
evm.TU.Ap12.2251,0.139266863051158
evm.TU.Ap12.2252,-22.8669393336526
evm.TU.Ap12.2253,0.332626769294296
evm.TU.Ap12.2254,0.634404039906165
evm.TU.Ap12.2255,3.16511827252515
evm.TU.Ap12.2256,4.91809455806063
evm.TU.Ap12.2257,NA
evm.TU.Ap12.2258,NA
evm.TU.Ap12.2259,0.554149055305827
evm.TU.Ap12.226,-0.53001007896665
evm.TU.Ap12.2260,-3.30673256383871
evm.TU.Ap12.2261,1.20381862067707
evm.TU.Ap12.2262,-0.406044065175761
evm.TU.Ap12.2263,0.745332128440858
evm.TU.Ap12.2264,-1.0766585990149
evm.TU.Ap12.2265,-0.332890083648184
evm.TU.Ap12.2266,-0.760577565707004
evm.TU.Ap12.2267,-0.878992588608247
evm.TU.Ap12.2268,-2.00187422980163
evm.TU.Ap12.2269,18.3261782617567
evm.TU.Ap12.227,NA
evm.TU.Ap12.2270,23.7762722988998
evm.TU.Ap12.2271,NA
evm.TU.Ap12.2272,4.53453005980548
evm.TU.Ap12.2273,-2.74409155979324
evm.TU.Ap12.2274,0.730531301480986
evm.TU.Ap12.2275,0.273624610235434
evm.TU.Ap12.2276,-0.261835606434559
evm.TU.Ap12.2277,NA
evm.TU.Ap12.2278,-0.0101503952025728
evm.TU.Ap12.2279,0.392506961975185
evm.TU.Ap12.228,1.04540357944956
evm.TU.Ap12.2280,0.0831435379173726
evm.TU.Ap12.2281,NA
evm.TU.Ap12.2282,-1.22568869814208
evm.TU.Ap12.2283,-0.225032256964444
evm.TU.Ap12.2284,-0.471276414324599
evm.TU.Ap12.2285,-0.139245068273252
evm.TU.Ap12.2286,NA
evm.TU.Ap12.2287,NA
evm.TU.Ap12.2288,-1.22034451853527
evm.TU.Ap12.2289,-0.0767579440133197
evm.TU.Ap12.229,2.83761849065369
evm.TU.Ap12.2290,0.39868419939745
evm.TU.Ap12.2291,NA
evm.TU.Ap12.2292,NA
evm.TU.Ap12.2293,NA
evm.TU.Ap12.2294,NA
evm.TU.Ap12.2295,0.195501982389503
evm.TU.Ap12.2296,-0.0101503952025728
evm.TU.Ap12.2297,0.383380115118037
evm.TU.Ap12.2298,0.0513541057235983
evm.TU.Ap12.2299,-0.67619929153126
evm.TU.Ap12.23,NA
evm.TU.Ap12.230,0.195505027403493
evm.TU.Ap12.2300,0.275700569199988
evm.TU.Ap12.2301,-0.319215777055142
evm.TU.Ap12.2302,-2.04361365855229
evm.TU.Ap12.2303,0.480792733817962
evm.TU.Ap12.2304,0.735352144122198
evm.TU.Ap12.2305,-0.419577988817837
evm.TU.Ap12.2306,-0.0120260261591112
evm.TU.Ap12.2307,-0.00400037174657231
evm.TU.Ap12.2308,NA
evm.TU.Ap12.2309,NA
evm.TU.Ap12.231,NA
evm.TU.Ap12.2310,-0.0732700505089478
evm.TU.Ap12.2311,0.676361806582034
evm.TU.Ap12.2312,0.269902483556304
evm.TU.Ap12.2313,NA
evm.TU.Ap12.2314,NA
evm.TU.Ap12.2315,NA
evm.TU.Ap12.2316,NA
evm.TU.Ap12.2317,NA
evm.TU.Ap12.2318,NA
evm.TU.Ap12.2319,-0.010151259918254
evm.TU.Ap12.232,NA
evm.TU.Ap12.2320,0.279628456973466
evm.TU.Ap12.2321,NA
evm.TU.Ap12.2322,0.133130795874097
evm.TU.Ap12.2323,0.00212187612582782
evm.TU.Ap12.2324,-0.681328586520376
evm.TU.Ap12.2325,0.0697450884823968
evm.TU.Ap12.2326,NA
evm.TU.Ap12.2327,0.195503776824861
evm.TU.Ap12.2328,0.697048518354778
evm.TU.Ap12.2329,-0.28800804352114
evm.TU.Ap12.233,NA
evm.TU.Ap12.2330,0.176553199025328
evm.TU.Ap12.2331,0.976957122498804
evm.TU.Ap12.2332,0.508970135475803
evm.TU.Ap12.2333,-0.700446997512193
evm.TU.Ap12.2334,-0.570996184735074
evm.TU.Ap12.2335,-1.46025881770933
evm.TU.Ap12.2336,0.126062170572741
evm.TU.Ap12.2337,0.13568245513544
evm.TU.Ap12.2338,0.513897896318627
evm.TU.Ap12.2339,-0.251725685162871
evm.TU.Ap12.234,NA
evm.TU.Ap12.2340,-8.2276695052857
evm.TU.Ap12.2341,NA
evm.TU.Ap12.2342,-1.33898281558399
evm.TU.Ap12.2343,NA
evm.TU.Ap12.2344,NA
evm.TU.Ap12.2345,-0.709504956333003
evm.TU.Ap12.2346,-1.0173698702704
evm.TU.Ap12.2347,0.797398732693346
evm.TU.Ap12.2348,-0.00294290095467035
evm.TU.Ap12.2349,0.0792334097632259
evm.TU.Ap12.235,NA
evm.TU.Ap12.2350,0.247090882400814
evm.TU.Ap12.2351,-0.385066374795997
evm.TU.Ap12.2352,-0.064293988909298
evm.TU.Ap12.2353,NA
evm.TU.Ap12.2354,NA
evm.TU.Ap12.2355,NA
evm.TU.Ap12.2356,0.195504012398044
evm.TU.Ap12.2357,NA
evm.TU.Ap12.2358,-0.0046796414183839
evm.TU.Ap12.2359,NA
evm.TU.Ap12.236,0.0513532063368722
evm.TU.Ap12.2360,NA
evm.TU.Ap12.2361,0.56860469497548
evm.TU.Ap12.2362,0.59300033286954
evm.TU.Ap12.2363,NA
evm.TU.Ap12.2364,0.019038126679921
evm.TU.Ap12.2365,-0.252241807630864
evm.TU.Ap12.2366,-0.198204395723396
evm.TU.Ap12.2367,-0.566012441900405
evm.TU.Ap12.2368,3.8413392815245
evm.TU.Ap12.2369,1.28662236143683
evm.TU.Ap12.237,-0.0101521246346711
evm.TU.Ap12.2370,1.74905409765762
evm.TU.Ap12.2371,1.46806458351568
evm.TU.Ap12.2372,0.0635871811583375
evm.TU.Ap12.2373,0.070248952155959
evm.TU.Ap12.2374,NA
evm.TU.Ap12.2375,-1.44580642040194
evm.TU.Ap12.2376,NA
evm.TU.Ap12.2377,0.361855224988045
evm.TU.Ap12.2378,0.17670095463431
evm.TU.Ap12.2379,NA
evm.TU.Ap12.238,0.279637203828248
evm.TU.Ap12.2380,NA
evm.TU.Ap12.2381,0.812273552406569
evm.TU.Ap12.2382,0.12606548343728
evm.TU.Ap12.2383,NA
evm.TU.Ap12.2384,NA
evm.TU.Ap12.2385,NA
evm.TU.Ap12.2386,NA
evm.TU.Ap12.2387,-0.123267372240853
evm.TU.Ap12.2388,NA
evm.TU.Ap12.2389,NA
evm.TU.Ap12.239,0.0513532063368723
evm.TU.Ap12.2390,NA
evm.TU.Ap12.2391,NA
evm.TU.Ap12.2392,-2.37908199338649
evm.TU.Ap12.2393,-1.40746387047131
evm.TU.Ap12.2394,-0.120354584892293
evm.TU.Ap12.2395,-0.042553978674702
evm.TU.Ap12.2396,-1.40359695104718
evm.TU.Ap12.2397,0.165811128101902
evm.TU.Ap12.2398,-1.41698832082905
evm.TU.Ap12.24,NA
evm.TU.Ap12.240,0.95164887253079
evm.TU.Ap12.2400,NA
evm.TU.Ap12.2401_evm.TU.Ap12.2399,0.0141562411706323
evm.TU.Ap12.2402,-1.86990539953561
evm.TU.Ap12.2403,2.07198311955496
evm.TU.Ap12.2404,0.279628456973466
evm.TU.Ap12.2405,NA
evm.TU.Ap12.2406,0.126065346246393
evm.TU.Ap12.2407,-0.679961603724799
evm.TU.Ap12.2408,0.195504157397006
evm.TU.Ap12.2409,-0.484210011209212
evm.TU.Ap12.241,1.40511767638751
evm.TU.Ap12.2410,0.603310581923211
evm.TU.Ap12.2411,-0.0840119133802474
evm.TU.Ap12.2412,-0.0355683644491387
evm.TU.Ap12.2413,0.247445776571374
evm.TU.Ap12.2414,NA
evm.TU.Ap12.2415,0.126066443785636
evm.TU.Ap12.2416,0.0513523219354038
evm.TU.Ap12.2417,-1.3121065231472
evm.TU.Ap12.2418,NA
evm.TU.Ap12.2419,NA
evm.TU.Ap12.242,0.259431167602932
evm.TU.Ap12.2420,NA
evm.TU.Ap12.2421,NA
evm.TU.Ap12.2422,NA
evm.TU.Ap12.2423,0.318551975358756
evm.TU.Ap12.2424,-0.202912633446945
evm.TU.Ap12.2425,0.0513541057235983
evm.TU.Ap12.2426,0.0254779456630062
evm.TU.Ap12.2427,0.0513541057235983
evm.TU.Ap12.2428,NA
evm.TU.Ap12.2429,-2.14116875276054
evm.TU.Ap12.243,0.28871722178476
evm.TU.Ap12.2430,1.84339779965346
evm.TU.Ap12.2431,0.0513516645296645
evm.TU.Ap12.2432,-0.106237259823847
evm.TU.Ap12.2433,0.41044214362736
evm.TU.Ap12.2434,0.693241658331702
evm.TU.Ap12.2435,3.56274409200758
evm.TU.Ap12.2436,-0.212813799147098
evm.TU.Ap12.2437,NA
evm.TU.Ap12.2438,NA
evm.TU.Ap12.2439,-2.3481580844937
evm.TU.Ap12.244,-0.226638611975164
evm.TU.Ap12.2440,NA
evm.TU.Ap12.2441,NA
evm.TU.Ap12.2442,NA
evm.TU.Ap12.2443,NA
evm.TU.Ap12.2444,0.831483970935698
evm.TU.Ap12.2445,0.0460122200856398
evm.TU.Ap12.2446,-0.458161977473546
evm.TU.Ap12.2447,0.14858066070269
evm.TU.Ap12.2448,NA
evm.TU.Ap12.2449,1.09266515665146
evm.TU.Ap12.245,0.285178267528562
evm.TU.Ap12.2450,2.22428844012654
evm.TU.Ap12.2451,-0.461803792780831
evm.TU.Ap12.2452,0.231583123852453
evm.TU.Ap12.2453,-0.157619407229028
evm.TU.Ap12.2454,NA
evm.TU.Ap12.2455,0.317512495946136
evm.TU.Ap12.2456,2.96782411371759
evm.TU.Ap12.2457,-0.00273324070119615
evm.TU.Ap12.2458,-0.205969013933503
evm.TU.Ap12.2459,1.40604536899989
evm.TU.Ap12.246,1.28409353177691
evm.TU.Ap12.2460,0.126066306594639
evm.TU.Ap12.2461,0.126067266943654
evm.TU.Ap12.2462,0.948230694099747
evm.TU.Ap12.2463,0.171049555090488
evm.TU.Ap12.2464,1.288416404627
evm.TU.Ap12.2465,0.98468900001878
evm.TU.Ap12.2466,2.34867026593851
evm.TU.Ap12.2467,-0.00361764312702559
evm.TU.Ap12.2468,-2.30415377920712
evm.TU.Ap12.2469,1.34868422252845
evm.TU.Ap12.247,0.783886056426628
evm.TU.Ap12.2470,0.0513532063368723
evm.TU.Ap12.2471,-0.129412936182511
evm.TU.Ap12.2472,-0.269125174371756
evm.TU.Ap12.2473,-2.07282021730237
evm.TU.Ap12.2474,-0.111974593306684
evm.TU.Ap12.2475,1.59191100176082
evm.TU.Ap12.2476,-1.08582291161463
evm.TU.Ap12.2477,3.84099507689323
evm.TU.Ap12.2478,1.45810817370613
evm.TU.Ap12.2479,-1.93474529914754
evm.TU.Ap12.248,-0.212325243462469
evm.TU.Ap12.2480,-0.875143784758534
evm.TU.Ap12.2481,0.348898897114347
evm.TU.Ap12.2482,-1.03750049533741
evm.TU.Ap12.2483,2.09169354673116
evm.TU.Ap12.2484,1.00577425439241
evm.TU.Ap12.2485,-0.331177781829824
evm.TU.Ap12.2486,-0.378303093683009
evm.TU.Ap12.2487,0.060750455141913
evm.TU.Ap12.2488,0.527950367435151
evm.TU.Ap12.2489,NA
evm.TU.Ap12.249,0.103850906313517
evm.TU.Ap12.2490,0.770989036034941
evm.TU.Ap12.2491,NA
evm.TU.Ap12.2492,0.856034529190892
evm.TU.Ap12.2493,0.203000018469756
evm.TU.Ap12.2494,NA
evm.TU.Ap12.2495,0.126066306594639
evm.TU.Ap12.2496,-0.885789473728339
evm.TU.Ap12.2497,NA
evm.TU.Ap12.2498,0.195505027403493
evm.TU.Ap12.2499,0.195505027403493
evm.TU.Ap12.25,NA
evm.TU.Ap12.250,0.0604288632118136
evm.TU.Ap12.2500,-0.548169738119738
evm.TU.Ap12.2501,-0.770651602951804
evm.TU.Ap12.2502,0.253813427748748
evm.TU.Ap12.2503,0.051352333559522
evm.TU.Ap12.2504,0.10736258845708
evm.TU.Ap12.2505,-0.895687551654528
evm.TU.Ap12.2506,0.159664730786693
evm.TU.Ap12.2507,0.663141531347566
evm.TU.Ap12.2508,-0.869940116366145
evm.TU.Ap12.2509,-2.29974343007626
evm.TU.Ap12.251,-1.97987071675618
evm.TU.Ap12.2510,-0.510355209337283
evm.TU.Ap12.2511,0.195505027403493
evm.TU.Ap12.2512,-0.231193949508491
evm.TU.Ap12.2513,2.60488441854871
evm.TU.Ap12.2514,1.30951161613857
evm.TU.Ap12.2515,NA
evm.TU.Ap12.2516,3.57514275669553
evm.TU.Ap12.2517,-1.27332832055343
evm.TU.Ap12.2518,1.59437632310795
evm.TU.Ap12.2519,-0.949966594764116
evm.TU.Ap12.252,-0.259002295855535
evm.TU.Ap12.2520,-0.0499342155084068
evm.TU.Ap12.2521,-0.570031823668355
evm.TU.Ap12.2522,-1.08920093112883
evm.TU.Ap12.2523,-1.30350415799143
evm.TU.Ap12.2524,NA
evm.TU.Ap12.2525,0.0582449941638043
evm.TU.Ap12.2526,-0.21757970317968
evm.TU.Ap12.2527,0.986404849817136
evm.TU.Ap12.2528,1.77155191253166
evm.TU.Ap12.2529,0.825367466059167
evm.TU.Ap12.253,-4.31797184015371
evm.TU.Ap12.2530,-0.0101521246346712
evm.TU.Ap12.2531,-0.331046634256007
evm.TU.Ap12.2532,0.59752320012162
evm.TU.Ap12.2533,0.598873192587121
evm.TU.Ap12.2534,-0.0111752239496513
evm.TU.Ap12.2535,0.661131406976293
evm.TU.Ap12.2536,0.122819562919542
evm.TU.Ap12.2537,0.126066443785636
evm.TU.Ap12.2538,1.81011328520013
evm.TU.Ap12.2539,-0.728171241812394
evm.TU.Ap12.254,-0.98681033095665
evm.TU.Ap12.2540,0.753713184812064
evm.TU.Ap12.2541,-3.2681708195559
evm.TU.Ap12.2542,-0.276929540509906
evm.TU.Ap12.2543,-0.0566475838952219
evm.TU.Ap12.2544,NA
evm.TU.Ap12.2545,0.0513541057235983
evm.TU.Ap12.2546,NA
evm.TU.Ap12.2547,NA
evm.TU.Ap12.2548,NA
evm.TU.Ap12.2549,NA
evm.TU.Ap12.255,0.476381993679547
evm.TU.Ap12.2550,NA
evm.TU.Ap12.2551,NA
evm.TU.Ap12.2552,0.0513533348190782
evm.TU.Ap12.2553,0.0513533348190782
evm.TU.Ap12.2554,-0.666802035587399
evm.TU.Ap12.2555,-2.73849905498829
evm.TU.Ap12.2556,0.966185151041568
evm.TU.Ap12.2557,1.57158921074818
evm.TU.Ap12.2558,1.09664305019346
evm.TU.Ap12.2559,12.3729113230521
evm.TU.Ap12.256,0.126066306594639
evm.TU.Ap12.2560,0.397628022178383
evm.TU.Ap12.2561,-0.576865497709073
evm.TU.Ap12.2562,0.194828508400811
evm.TU.Ap12.2563,0.474590384485038
evm.TU.Ap12.2564,-0.0101520011052152
evm.TU.Ap12.2565,0.519051151819944
evm.TU.Ap12.2566,NA
evm.TU.Ap12.2567,-0.810623626141055
evm.TU.Ap12.2568_evm.TU.Ap12.2570,0.72818524163076
evm.TU.Ap12.2569,NA
evm.TU.Ap12.257,NA
evm.TU.Ap12.2571,3.25996656153353
evm.TU.Ap12.2572,-0.0222929982765516
evm.TU.Ap12.2573,0.946949949587075
evm.TU.Ap12.2574,-1.42518080684462
evm.TU.Ap12.2575,0.0279598525512691
evm.TU.Ap12.2576,0.161396373376579
evm.TU.Ap12.2577,0.707922591256163
evm.TU.Ap12.2578_evm.TU.Ap12.2579,-1.6500588110943
evm.TU.Ap12.258,NA
evm.TU.Ap12.2580,-0.754905867354299
evm.TU.Ap12.2581,-1.00006882081989
evm.TU.Ap12.2582,-1.51315408308322
evm.TU.Ap12.2583,0.725189047610828
evm.TU.Ap12.2584,-0.00950291519448048
evm.TU.Ap12.2585,0.526838387191398
evm.TU.Ap12.2586,NA
evm.TU.Ap12.2587,-0.517889516995133
evm.TU.Ap12.2588,0.686507292073914
evm.TU.Ap12.2589,-0.461710281590111
evm.TU.Ap12.259,0.0775060474530741
evm.TU.Ap12.2590,1.18092542312759
evm.TU.Ap12.2591,1.7123981959814
evm.TU.Ap12.2592,1.94824121056738
evm.TU.Ap12.2593,1.44249328970392
evm.TU.Ap12.2594,0.0373175735168848
evm.TU.Ap12.2595,2.97423864042684
evm.TU.Ap12.2596,-0.617761865453622
evm.TU.Ap12.2597,0.606135398337469
evm.TU.Ap12.2598,-1.49627281123195
evm.TU.Ap12.2599,-0.272719262148141
evm.TU.Ap12.26,NA
evm.TU.Ap12.260,NA
evm.TU.Ap12.2600,0.215691592404097
evm.TU.Ap12.2601,NA
evm.TU.Ap12.2602,-0.433057978130661
evm.TU.Ap12.2603,-1.15669142655719
evm.TU.Ap12.2604,-1.38702271422753
evm.TU.Ap12.2605,0.272279603204813
evm.TU.Ap12.2606,-0.181105653483236
evm.TU.Ap12.2607,0.68014316719981
evm.TU.Ap12.2608,0.00790389080875976
evm.TU.Ap12.2609,-0.130645750100178
evm.TU.Ap12.261,0.0513541057235983
evm.TU.Ap12.2610,-4.47762117413921
evm.TU.Ap12.2611,4.15203004694281
evm.TU.Ap12.2612,-0.156716983103418
evm.TU.Ap12.2613,-0.422750791584662
evm.TU.Ap12.2614,-0.396983782489272
evm.TU.Ap12.2615,-0.880556177350709
evm.TU.Ap12.2616,-2.84755047862722
evm.TU.Ap12.2617,NA
evm.TU.Ap12.2618_evm.TU.Ap12.2619,0.656729803393561
evm.TU.Ap12.262,NA
evm.TU.Ap12.2620,0.0357771504925164
evm.TU.Ap12.2621,0.195502426314899
evm.TU.Ap12.2622,0.195438308573227
evm.TU.Ap12.2623,-0.255688982436656
evm.TU.Ap12.2624,NA
evm.TU.Ap12.2625,0.0604287336535108
evm.TU.Ap12.2626,-0.616252135907322
evm.TU.Ap12.2627,-0.278576987439012
evm.TU.Ap12.2628,NA
evm.TU.Ap12.2629,2.6135093474437
evm.TU.Ap12.263,0.170811625098968
evm.TU.Ap12.2630,0.0604278629518174
evm.TU.Ap12.2631,-0.22465740159259
evm.TU.Ap12.2632,0.3361446194449
evm.TU.Ap12.2633,-0.757244201865712
evm.TU.Ap12.2634,0.205743252256354
evm.TU.Ap12.2635,NA
evm.TU.Ap12.2636,0.375947792426365
evm.TU.Ap12.2637,-0.87217851010612
evm.TU.Ap12.2638,NA
evm.TU.Ap12.2639,-1.02649953228062
evm.TU.Ap12.264,0.705661140236968
evm.TU.Ap12.2640,-0.265701252475475
evm.TU.Ap12.2641,-0.0391362979620238
evm.TU.Ap12.2642,0.0986547289429046
evm.TU.Ap12.2643,-0.1132953754284
evm.TU.Ap12.2644,0.0345098935914318
evm.TU.Ap12.2645,-0.0101511363889032
evm.TU.Ap12.2646,0.111053891780499
evm.TU.Ap12.2647,0.422126655179049
evm.TU.Ap12.2648,3.14367752254245
evm.TU.Ap12.2649,-0.781373221053268
evm.TU.Ap12.265,0.0991544033042991
evm.TU.Ap12.2650,-1.7305932295647
evm.TU.Ap12.2651,1.78022332478527
evm.TU.Ap12.2652,0.0854798375551292
evm.TU.Ap12.2653,-1.36475166321439
evm.TU.Ap12.2654,-0.658097580736872
evm.TU.Ap12.2655,-0.0775998372681358
evm.TU.Ap12.2656,-1.25361248803975
evm.TU.Ap12.2657,-0.0101521557515178
evm.TU.Ap12.2658,NA
evm.TU.Ap12.2659,-1.63258365199802
evm.TU.Ap12.266,0.0513525639151077
evm.TU.Ap12.2660,-0.506319373899934
evm.TU.Ap12.2661,0.0513541057235983
evm.TU.Ap12.2662,1.93525571420301
evm.TU.Ap12.2663,NA
evm.TU.Ap12.2664,NA
evm.TU.Ap12.2665,0.245945270448899
evm.TU.Ap12.2666,0.67605394833781
evm.TU.Ap12.2667,-0.280513161252092
evm.TU.Ap12.2668,-0.0732699016747307
evm.TU.Ap12.2669,-3.41668066844722
evm.TU.Ap12.267,NA
evm.TU.Ap12.2670,-1.68195932219704
evm.TU.Ap12.2671,0.163327142350811
evm.TU.Ap12.2672,0.417912684937378
evm.TU.Ap12.2673,-0.238171015739425
evm.TU.Ap12.2674,-0.018835155372697
evm.TU.Ap12.2675,0.463438617010589
evm.TU.Ap12.2676,-0.0488593367383622
evm.TU.Ap12.2677,-0.05077080908678
evm.TU.Ap12.2678,0.101420007585978
evm.TU.Ap12.2679,NA
evm.TU.Ap12.268,NA
evm.TU.Ap12.2680,-0.0518660832377552
evm.TU.Ap12.2681,0.659333198812991
evm.TU.Ap12.2682,-1.18597156900379
evm.TU.Ap12.2683,0.0193078328507582
evm.TU.Ap12.2684,0.851094271044744
