genes,log2FoldChange
evm.TU.Ap11.1049,NA
evm.TU.Ap11.105,-0.0618578604768108
evm.TU.Ap11.1050,-0.4485753787983
evm.TU.Ap11.1051,-0.357651165127044
evm.TU.Ap11.1052,-0.259097062403253
evm.TU.Ap11.1053,-0.0358191121125687
evm.TU.Ap11.1054,0.218755498527992
evm.TU.Ap11.1055,0
evm.TU.Ap11.1056,-1.30331031704222
evm.TU.Ap11.1057,-0.39022727174679
evm.TU.Ap11.1058,NA
evm.TU.Ap11.1059,NA
evm.TU.Ap11.106,-0.90603400115611
evm.TU.Ap11.1060,-0.995318553306324
evm.TU.Ap11.1061,NA
evm.TU.Ap11.1062,-1.23787418988894
evm.TU.Ap11.1063,-0.927009009954655
evm.TU.Ap11.1064,NA
evm.TU.Ap11.1065,0
evm.TU.Ap11.1066,-0.442831081329598
evm.TU.Ap11.1067,-1.51033567277467
evm.TU.Ap11.1068,NA
evm.TU.Ap11.1069,NA
evm.TU.Ap11.107,0.0297013115344339
evm.TU.Ap11.1070,-0.352727774375888
evm.TU.Ap11.1071,0.065389908184688
evm.TU.Ap11.1072,-0.814657853535677
evm.TU.Ap11.1073,-0.666355396738696
evm.TU.Ap11.1074,0.0109449234906303
evm.TU.Ap11.1075,0.786567346914178
evm.TU.Ap11.1076,NA
evm.TU.Ap11.1077,-0.313511843064129
evm.TU.Ap11.1078,NA
evm.TU.Ap11.1079,NA
evm.TU.Ap11.108,-0.0164699820162478
evm.TU.Ap11.1080,-0.211633025724405
evm.TU.Ap11.1081,-0.00554104931647435
evm.TU.Ap11.1082,0
evm.TU.Ap11.1083,0.18680601519933
evm.TU.Ap11.1084,-0.211633025724405
evm.TU.Ap11.1085,-0.181233957960478
evm.TU.Ap11.1086,0.425109317298762
evm.TU.Ap11.1087,-0.00602774301257725
evm.TU.Ap11.1088,0.35134797481321
evm.TU.Ap11.1089,0.236518322603978
evm.TU.Ap11.109,-1.22273923004586
evm.TU.Ap11.1090,0.203545312820641
evm.TU.Ap11.1091,0.432808125684925
evm.TU.Ap11.1092,0.393118011307974
evm.TU.Ap11.1093,0.0100853097273294
evm.TU.Ap11.1094,0.280296712098335
evm.TU.Ap11.1095,-0.452859718693348
evm.TU.Ap11.1096,-1.19353286588052
evm.TU.Ap11.1097,-0.438430530202896
evm.TU.Ap11.1098,0.809468471922587
evm.TU.Ap11.1099,0.669110580786064
evm.TU.Ap11.11,-1.04931128907302
evm.TU.Ap11.110,0.413150906585727
evm.TU.Ap11.1100,0.409607617742438
evm.TU.Ap11.1101,-0.403987088848713
evm.TU.Ap11.1102,0.252488168245349
evm.TU.Ap11.1103,0.132566387059543
evm.TU.Ap11.1104,0.0893646299664119
evm.TU.Ap11.1105,0.237661877331047
evm.TU.Ap11.1106,0.461565752999634
evm.TU.Ap11.1107,-0.331248464542853
evm.TU.Ap11.1108,-0.662603731380191
evm.TU.Ap11.1109,-1.76194065453013
evm.TU.Ap11.111,-0.197882933887694
evm.TU.Ap11.1110,-0.164668844299928
evm.TU.Ap11.1111,0.425147662674992
evm.TU.Ap11.1112,0.0393609210989318
evm.TU.Ap11.1113,2.32896565254976
evm.TU.Ap11.1114,0.18679831132884
evm.TU.Ap11.1115,-0.793004529077022
evm.TU.Ap11.1116,NA
evm.TU.Ap11.1117,-0.716851398955962
evm.TU.Ap11.1118,NA
evm.TU.Ap11.1119,-0.178353957532886
evm.TU.Ap11.112,-1.05555675040727
evm.TU.Ap11.1120,-0.211640932325697
evm.TU.Ap11.1121,0.163280712972238
evm.TU.Ap11.1122,NA
evm.TU.Ap11.1123,NA
evm.TU.Ap11.1124,NA
evm.TU.Ap11.1125,0.616955299221299
evm.TU.Ap11.1126,-0.0165231581366161
evm.TU.Ap11.1127,0
evm.TU.Ap11.1128,-1.03801460939661
evm.TU.Ap11.1129,NA
evm.TU.Ap11.113,0
evm.TU.Ap11.1130,0.980953087807446
evm.TU.Ap11.1131,NA
evm.TU.Ap11.1132,NA
evm.TU.Ap11.1133,NA
evm.TU.Ap11.1134,0.157690735529815
evm.TU.Ap11.1135,-0.197887363918405
evm.TU.Ap11.1136,-0.598242902945091
evm.TU.Ap11.1137,-0.626515434774727
evm.TU.Ap11.1138,-0.211635458527367
evm.TU.Ap11.1139,NA
evm.TU.Ap11.114,-0.596327474487368
evm.TU.Ap11.1140,1.07993183086081
evm.TU.Ap11.1141,0.186803379665566
evm.TU.Ap11.1142,0
evm.TU.Ap11.1143,NA
evm.TU.Ap11.1144,-0.778104485303035
evm.TU.Ap11.1145,-0.403983759542118
evm.TU.Ap11.1146,-1.50184747032343
evm.TU.Ap11.1147,-0.197885478298514
evm.TU.Ap11.1148,NA
evm.TU.Ap11.1149,-0.211640729594896
evm.TU.Ap11.115,-0.447955297619291
evm.TU.Ap11.1150,-0.841253139216454
evm.TU.Ap11.1151,-0.011221030482432
evm.TU.Ap11.1152,-0.574019455002401
evm.TU.Ap11.1153,1.1224245788652
evm.TU.Ap11.1154,-0.785835077645149
evm.TU.Ap11.1155,0.66793987593415
evm.TU.Ap11.1156,NA
evm.TU.Ap11.1157,NA
evm.TU.Ap11.1158,-0.227280323128467
evm.TU.Ap11.1159,0.189565521125796
evm.TU.Ap11.116,0
evm.TU.Ap11.1160,-0.493402386305869
evm.TU.Ap11.1161,0.979061071577447
evm.TU.Ap11.1162,0.366625293146159
evm.TU.Ap11.1163,NA
evm.TU.Ap11.1164,0.76251161677542
evm.TU.Ap11.1165,1.05997706971063
evm.TU.Ap11.1166,1.19746145617338
evm.TU.Ap11.1167,0
evm.TU.Ap11.1168,NA
evm.TU.Ap11.1169,NA
evm.TU.Ap11.117,0.276966032889823
evm.TU.Ap11.1170,NA
evm.TU.Ap11.1171,0.395922604663163
evm.TU.Ap11.1172,0.886702541010234
evm.TU.Ap11.1173,0.735537939313951
evm.TU.Ap11.1174,2.04261492171336
evm.TU.Ap11.1175,1.11601585173712
evm.TU.Ap11.1176,NA
evm.TU.Ap11.1177,0.970106245728494
evm.TU.Ap11.1178,0.412625175891823
evm.TU.Ap11.1179,-0.609274516277104
evm.TU.Ap11.118,NA
evm.TU.Ap11.1180,0.388944169483166
evm.TU.Ap11.1181,-0.211633025724405
evm.TU.Ap11.1182,0.671158733619412
evm.TU.Ap11.1183,0.161397064036166
evm.TU.Ap11.1184,0.0249764249699826
evm.TU.Ap11.1185,-0.00553949548831207
evm.TU.Ap11.1186,0.685883062778685
evm.TU.Ap11.1187,-0.073213394150444
evm.TU.Ap11.1188,0.22679525422644
evm.TU.Ap11.1189,-0.237921112269317
evm.TU.Ap11.119,-0.646666798242655
evm.TU.Ap11.1190,-0.451002580418842
evm.TU.Ap11.1191,0.102394566836182
evm.TU.Ap11.1192,0.395933505227939
evm.TU.Ap11.1193,0.0491261357218266
evm.TU.Ap11.1194,2.67175356784401
evm.TU.Ap11.1195,0.645288142555619
evm.TU.Ap11.1196,NA
evm.TU.Ap11.1197,0.93830882143363
evm.TU.Ap11.1198,-0.63878548462146
evm.TU.Ap11.1199_evm.TU.Ap11.1201,1.50206567153153
evm.TU.Ap11.12,0
evm.TU.Ap11.1200,NA
evm.TU.Ap11.1202,0.565016944733197
evm.TU.Ap11.1203,0.252619061037678
evm.TU.Ap11.1204,NA
evm.TU.Ap11.1205,-0.520639174660212
evm.TU.Ap11.1206,-0.197883037963278
evm.TU.Ap11.1207,-0.457035966937674
evm.TU.Ap11.1208,0.424893472194343
evm.TU.Ap11.1209,NA
evm.TU.Ap11.121,NA
evm.TU.Ap11.1210,-0.024972663550738
evm.TU.Ap11.1211,0.146345859280693
evm.TU.Ap11.1212,NA
evm.TU.Ap11.1213,NA
evm.TU.Ap11.1214,0.227037462374078
evm.TU.Ap11.1215,-0.596336411279016
evm.TU.Ap11.1216,0
evm.TU.Ap11.1217,-0.211637891330329
evm.TU.Ap11.1218,0
evm.TU.Ap11.1219,0
evm.TU.Ap11.122,NA
evm.TU.Ap11.1220,0.228808544647105
evm.TU.Ap11.1221,1.06396964389175
evm.TU.Ap11.1222,0.163915465505956
evm.TU.Ap11.1223,-0.0104134072727707
evm.TU.Ap11.1224,-0.52305070475929
evm.TU.Ap11.1225,-0.787100654157952
evm.TU.Ap11.1226,NA
evm.TU.Ap11.1227,-0.638112763180635
evm.TU.Ap11.1228,-0.211633025724405
evm.TU.Ap11.1229,-0.211637912908971
evm.TU.Ap11.123,NA
evm.TU.Ap11.1230,-0.0677359989218302
evm.TU.Ap11.1231,-0.902210568328008
evm.TU.Ap11.1232,-0.423289774949152
evm.TU.Ap11.1233,NA
evm.TU.Ap11.1234,-0.00553841378270983
evm.TU.Ap11.1235,0.0111323903626892
evm.TU.Ap11.1236,0.0111450351116014
evm.TU.Ap11.1237,-0.192844093553765
evm.TU.Ap11.1238,0.47522187069932
evm.TU.Ap11.1239,0.36272136733787
evm.TU.Ap11.124_evm.TU.Ap11.120,0.120465319125369
evm.TU.Ap11.1240,0
evm.TU.Ap11.1241,-0.534661121294462
evm.TU.Ap11.1242,-0.451912554342781
evm.TU.Ap11.1243,-1.12405148404912
evm.TU.Ap11.1244,-0.211635900848567
evm.TU.Ap11.1245,0.232462346946796
evm.TU.Ap11.1246,-1.22271564319869
evm.TU.Ap11.1247,0
evm.TU.Ap11.1248,-0.00552260065157803
evm.TU.Ap11.1249,-0.403983656082132
evm.TU.Ap11.125,NA
evm.TU.Ap11.1250,-0.211638296791933
evm.TU.Ap11.1251,0
evm.TU.Ap11.1252,0
evm.TU.Ap11.1253,NA
evm.TU.Ap11.1254,-0.0099496876059315
evm.TU.Ap11.1255,-0.137683094539399
evm.TU.Ap11.1256,-0.155481825841523
evm.TU.Ap11.1257,-0.684275556738581
evm.TU.Ap11.1258,-1.04680662792756
evm.TU.Ap11.1259,0.673048205504396
evm.TU.Ap11.126,-0.178456028033281
evm.TU.Ap11.1260,1.02285976067105
evm.TU.Ap11.1261,-0.29736423692183
evm.TU.Ap11.1262,-0.692495514451478
evm.TU.Ap11.1263,-0.40398216449773
evm.TU.Ap11.1264,-0.150823679817959
evm.TU.Ap11.1265,0.0872310092350999
evm.TU.Ap11.1266,0.186795436204679
evm.TU.Ap11.1267,-0.282961634191251
evm.TU.Ap11.1268,0.481997966752888
evm.TU.Ap11.1269,0.0109772875795278
evm.TU.Ap11.127,-0.260425934731785
evm.TU.Ap11.1270,-0.0328546145134555
evm.TU.Ap11.1271,-0.0409988332386456
evm.TU.Ap11.1272,0.186797869007641
evm.TU.Ap11.1273,-1.97486207580154
evm.TU.Ap11.1274,0
evm.TU.Ap11.1275,-1.95590135116103
evm.TU.Ap11.1276,-1.49261942288779
evm.TU.Ap11.1277,-0.798933884860112
evm.TU.Ap11.1278,1.59402125136203
evm.TU.Ap11.1279,0.186800946862604
evm.TU.Ap11.128,NA
evm.TU.Ap11.1280,0
evm.TU.Ap11.1281,NA
evm.TU.Ap11.1282,0
evm.TU.Ap11.1283,0
evm.TU.Ap11.1284,0
evm.TU.Ap11.1285,0.50860057930708
evm.TU.Ap11.1286,0.116942579642743
evm.TU.Ap11.1287,0.217945872223512
evm.TU.Ap11.1288,0.20893415573437
evm.TU.Ap11.1289,-0.211638094061131
evm.TU.Ap11.129,0
evm.TU.Ap11.1290,NA
evm.TU.Ap11.1291,-0.211633025724405
evm.TU.Ap11.1292,-0.403983245153316
evm.TU.Ap11.1293,-0.813651616607651
evm.TU.Ap11.1294,0
evm.TU.Ap11.1295,0.338965244748038
evm.TU.Ap11.1296,0.537740606783034
evm.TU.Ap11.1297,-1.06698791671508
evm.TU.Ap11.1298,0.186796189171341
evm.TU.Ap11.1299,0.0626127316180808
evm.TU.Ap11.13,-0.660430460762633
evm.TU.Ap11.130,0.992123873348587
evm.TU.Ap11.1300,-0.00554327938863341
evm.TU.Ap11.1301,0
evm.TU.Ap11.1302,-0.37870558189241
evm.TU.Ap11.1303,-0.184494830807672
evm.TU.Ap11.1304,0.395931307614374
evm.TU.Ap11.1305,-1.11710925027336
evm.TU.Ap11.1306,0.62528617832757
evm.TU.Ap11.1307,-0.211638296791934
evm.TU.Ap11.1308,NA
evm.TU.Ap11.1309,0
evm.TU.Ap11.131,-0.360746085238834
evm.TU.Ap11.1310,-1.40300828808491
evm.TU.Ap11.1311,-0.211635661258169
evm.TU.Ap11.1312,-0.211633025724405
evm.TU.Ap11.1313,0.23256110754061
evm.TU.Ap11.1314,0
evm.TU.Ap11.1315,-1.18868136907457
evm.TU.Ap11.1316,NA
evm.TU.Ap11.1317,NA
evm.TU.Ap11.1318,NA
evm.TU.Ap11.1319,NA
evm.TU.Ap11.132,-0.859014977637627
evm.TU.Ap11.1320,-0.907002199889283
evm.TU.Ap11.1321,-0.211644534100802
evm.TU.Ap11.1322,1.04308369410108
evm.TU.Ap11.1323,-0.846109520344255
evm.TU.Ap11.1324,NA
evm.TU.Ap11.1325,0.0995680890912526
evm.TU.Ap11.1326,NA
evm.TU.Ap11.1327,NA
evm.TU.Ap11.1328,NA
evm.TU.Ap11.1329,NA
evm.TU.Ap11.133,-0.941238494417169
evm.TU.Ap11.1330,NA
evm.TU.Ap11.1331,NA
evm.TU.Ap11.1332,-0.21163566125817
evm.TU.Ap11.1333,-0.211633025724406
evm.TU.Ap11.1334,-0.197887502074015
evm.TU.Ap11.1335,-0.75613570854026
evm.TU.Ap11.1336,0.319978412236807
evm.TU.Ap11.1337,-0.189761824372746
evm.TU.Ap11.1338,0.0278475069433725
evm.TU.Ap11.1339,-0.211640932325698
evm.TU.Ap11.134,-0.101745715408721
evm.TU.Ap11.1340,NA
evm.TU.Ap11.1341,0.148609542245199
evm.TU.Ap11.1342,-0.555573800400063
evm.TU.Ap11.1343,0
evm.TU.Ap11.1344,-0.303409534425979
evm.TU.Ap11.1345,NA
evm.TU.Ap11.1346,0.275685749707235
evm.TU.Ap11.1347,0.425145027143555
evm.TU.Ap11.1348,0.395672738027181
evm.TU.Ap11.1349,0
evm.TU.Ap11.135,0.163186266153787
evm.TU.Ap11.1350,-0.211643884479349
evm.TU.Ap11.1351,0.186800791184384
evm.TU.Ap11.1352,0.00595198503686822
evm.TU.Ap11.1353,0.186789682623537
evm.TU.Ap11.1354,0
evm.TU.Ap11.1355,0.186803140075169
evm.TU.Ap11.1356,-1.0491531471022
evm.TU.Ap11.1357,-0.596332490983071
evm.TU.Ap11.1358,0.395937098050018
evm.TU.Ap11.1359,0.390321788998885
evm.TU.Ap11.136,0.338807163569677
evm.TU.Ap11.1360,NA
evm.TU.Ap11.1361,-0.211633025724405
evm.TU.Ap11.1362,0.203513118352827
evm.TU.Ap11.1363,0.18680601519933
evm.TU.Ap11.1364,-0.390232137352714
evm.TU.Ap11.1365,NA
evm.TU.Ap11.1366,0.243303660555635
evm.TU.Ap11.1367,0.555386587000595
evm.TU.Ap11.1368,-0.792109276803893
evm.TU.Ap11.1369,0.395899933192
evm.TU.Ap11.137,-0.286763417794762
evm.TU.Ap11.1370,0
evm.TU.Ap11.1371,-0.511181814477808
evm.TU.Ap11.1372,NA
evm.TU.Ap11.1373,NA
evm.TU.Ap11.1374,0.18680601519933
evm.TU.Ap11.1375,0.186795473064274
evm.TU.Ap11.1376,-1.09266365909315
evm.TU.Ap11.1377,0.280836819680231
evm.TU.Ap11.1378,-0.00554860520215039
evm.TU.Ap11.1379,-0.652506066870874
evm.TU.Ap11.138,0.185399823490241
evm.TU.Ap11.1380,0.127875658269461
evm.TU.Ap11.1381,-0.253026470312554
evm.TU.Ap11.1382,-0.12971161008909
evm.TU.Ap11.1383,-0.269309341827498
evm.TU.Ap11.1384,0.372245905659765
evm.TU.Ap11.1385,0.468906122484763
evm.TU.Ap11.1386,1.31068674664797
evm.TU.Ap11.1387,-0.390236972228497
evm.TU.Ap11.1388,0
evm.TU.Ap11.1389,0.203580421856926
evm.TU.Ap11.1390,-0.0055276619759079
evm.TU.Ap11.1391,0.839105256791428
evm.TU.Ap11.1392,0
evm.TU.Ap11.1393,-0.0538296064507519
evm.TU.Ap11.1394,-1.6330874699342
evm.TU.Ap11.1395,-0.578630396625691
evm.TU.Ap11.1396,0.980994758116267
evm.TU.Ap11.1397,-0.211633025724405
evm.TU.Ap11.1398,-0.181639971073871
evm.TU.Ap11.1399,-0.0841380791556263
evm.TU.Ap11.14,-0.234231056716881
evm.TU.Ap11.1400,NA
evm.TU.Ap11.1401,-0.21163566125817
evm.TU.Ap11.1402,NA
evm.TU.Ap11.1403,-0.189997607980013
evm.TU.Ap11.1404,-1.2408957814229
evm.TU.Ap11.1405,0.859635837030865
evm.TU.Ap11.1406,-0.557908535005669
evm.TU.Ap11.1408,NA
evm.TU.Ap11.1409,NA
evm.TU.Ap11.141,NA
evm.TU.Ap11.1410,NA
evm.TU.Ap11.1411,NA
evm.TU.Ap11.1412,NA
evm.TU.Ap11.1413,NA
evm.TU.Ap11.1414_evm.TU.Ap11.1407,0.424364476272464
evm.TU.Ap11.1415,0.381498756255685
evm.TU.Ap11.1416,0.186798514059643
evm.TU.Ap11.1417,-0.128346830441626
evm.TU.Ap11.1418,-0.419784607161453
evm.TU.Ap11.1419,-0.231592115373843
evm.TU.Ap11.142,NA
evm.TU.Ap11.1420,-0.338338754999458
evm.TU.Ap11.1421,0.175028032359231
evm.TU.Ap11.1422,-0.432339611741371
evm.TU.Ap11.1423,0.229807085101445
evm.TU.Ap11.1424,-0.771676707880319
evm.TU.Ap11.1425,0.186797086239326
evm.TU.Ap11.1426,0.00380202982392677
evm.TU.Ap11.1427,0.616239249512226
evm.TU.Ap11.1428,NA
evm.TU.Ap11.1429,-0.566865886521436
evm.TU.Ap11.143,NA
evm.TU.Ap11.1430,NA
evm.TU.Ap11.1431,NA
evm.TU.Ap11.1432,NA
evm.TU.Ap11.1433,NA
evm.TU.Ap11.1434,0.674017161605283
evm.TU.Ap11.1435,0.35472740536303
evm.TU.Ap11.1436,0.448250219941756
evm.TU.Ap11.1437,0.233541206756532
evm.TU.Ap11.1438,0.107294332380453
evm.TU.Ap11.1439,0.427590343454029
evm.TU.Ap11.144,NA
evm.TU.Ap11.1440,-0.920286991419347
evm.TU.Ap11.1441,-0.457780032349068
evm.TU.Ap11.1442,NA
evm.TU.Ap11.1443,0.199991098335407
evm.TU.Ap11.1444,-0.434644324941806
evm.TU.Ap11.1445,0.00649798564088283
evm.TU.Ap11.1446,NA
evm.TU.Ap11.1447,0.0412738571840564
evm.TU.Ap11.1448,0.691950357135792
evm.TU.Ap11.1449,0.274044919219909
evm.TU.Ap11.145,NA
evm.TU.Ap11.1450,-0.959626862665124
evm.TU.Ap11.1451,-0.188881657971454
evm.TU.Ap11.1452,NA
evm.TU.Ap11.1453,NA
evm.TU.Ap11.1454,NA
evm.TU.Ap11.1455,NA
evm.TU.Ap11.1456,-0.11275532289272
evm.TU.Ap11.1457,-1.46206412670106
evm.TU.Ap11.1458,-0.0981909270329392
evm.TU.Ap11.1459,0.0127244302296494
evm.TU.Ap11.146,NA
evm.TU.Ap11.1460,-0.283763945410743
evm.TU.Ap11.1461,0.835599501080291
evm.TU.Ap11.1462,NA
evm.TU.Ap11.1463,0.184703082978444
evm.TU.Ap11.1464,-0.491878772705038
evm.TU.Ap11.1465,2.59852258191084
evm.TU.Ap11.1466,-0.0797979328595068
evm.TU.Ap11.1467,0.18680601519933
evm.TU.Ap11.1468,-0.403986377737201
evm.TU.Ap11.1469,0.184744265214648
evm.TU.Ap11.147,NA
evm.TU.Ap11.1470,0.265428389406222
evm.TU.Ap11.1471,0.429671004921279
evm.TU.Ap11.1472,-0.0254965934055596
evm.TU.Ap11.1473,0.304753032955808
evm.TU.Ap11.1474,0.333742967195422
evm.TU.Ap11.1475,-0.0472227569928789
evm.TU.Ap11.1476,0.59642876111469
evm.TU.Ap11.1477,-0.408862454454138
evm.TU.Ap11.1478,NA
evm.TU.Ap11.1479,NA
evm.TU.Ap11.1480,0
evm.TU.Ap11.1481,NA
evm.TU.Ap11.1482,NA
evm.TU.Ap11.1483,NA
evm.TU.Ap11.1484,0.0109659337841066
evm.TU.Ap11.1485,0.835709448216786
evm.TU.Ap11.1486,0
evm.TU.Ap11.1487,-0.592450626958837
evm.TU.Ap11.1488,0
evm.TU.Ap11.1489,-0.664061804366092
evm.TU.Ap11.149,NA
evm.TU.Ap11.1490,NA
evm.TU.Ap11.1491,NA
evm.TU.Ap11.1492,0
evm.TU.Ap11.1493,-0.185421598352004
evm.TU.Ap11.1494,-2.42138164756827
evm.TU.Ap11.1495,-0.718627697429521
evm.TU.Ap11.1496,0.287442893169014
evm.TU.Ap11.1497,-0.413070485000437
evm.TU.Ap11.1498,-0.0762947025629679
evm.TU.Ap11.1499,NA
evm.TU.Ap11.15,-0.208923483723341
evm.TU.Ap11.150,NA
evm.TU.Ap11.1500,-0.211644087235737
evm.TU.Ap11.1501,NA
evm.TU.Ap11.1502,0
evm.TU.Ap11.1503,0.459799070272096
evm.TU.Ap11.1504_evm.TU.Ap11.1506,-0.120968728815702
evm.TU.Ap11.1505,NA
evm.TU.Ap11.1507,1.28721514147797
evm.TU.Ap11.1508,0
evm.TU.Ap11.1509,1.31068702012098
evm.TU.Ap11.151,NA
evm.TU.Ap11.1510,-0.19788639458239
evm.TU.Ap11.1511,1.24528217885402
evm.TU.Ap11.1512,-0.197885275567712
evm.TU.Ap11.1513,1.5990105073986
evm.TU.Ap11.1514,1.40323075429544
evm.TU.Ap11.1515,-0.17071446833448
evm.TU.Ap11.1516,0.0311343433115364
evm.TU.Ap11.1517,0.100552871312406
evm.TU.Ap11.1518,-0.0276266046499285
evm.TU.Ap11.1519,-0.402931609490158
evm.TU.Ap11.152,NA
evm.TU.Ap11.1520,-0.0128051231967495
evm.TU.Ap11.1521,-0.00237166997400513
evm.TU.Ap11.1522,0.203167968608378
evm.TU.Ap11.1523,1.17190798759625
evm.TU.Ap11.1524,-0.314338032989853
evm.TU.Ap11.1525,0.613741542402632
evm.TU.Ap11.1526,NA
evm.TU.Ap11.1527,-0.0551680515394659
evm.TU.Ap11.1528,0.408707438671645
evm.TU.Ap11.1529,0.441934327348603
evm.TU.Ap11.153,NA
evm.TU.Ap11.1530,-0.371382657260546
evm.TU.Ap11.1531,-0.41638547040638
evm.TU.Ap11.1532,0.201694497270344
evm.TU.Ap11.1533,0.73282860491909
evm.TU.Ap11.1534,1.02747458229843
evm.TU.Ap11.1535,-0.337535066407606
evm.TU.Ap11.1536,-0.211628241907899
evm.TU.Ap11.1537,0.651102320426867
evm.TU.Ap11.1538,0.423297533037052
evm.TU.Ap11.1539,0.285690271824807
evm.TU.Ap11.154,NA
evm.TU.Ap11.1540,-0.493518011677686
evm.TU.Ap11.1541,-0.330417501670596
evm.TU.Ap11.1542,2.07194519593654
evm.TU.Ap11.1543,0.186803379665566
evm.TU.Ap11.1544,-0.32011465981184
evm.TU.Ap11.1545_evm.TU.Ap11.1567,0.152164433071011
evm.TU.Ap11.1546,NA
evm.TU.Ap11.1547,NA
evm.TU.Ap11.1548,NA
evm.TU.Ap11.1549,NA
evm.TU.Ap11.155,NA
evm.TU.Ap11.1550,NA
evm.TU.Ap11.1551,NA
evm.TU.Ap11.1552,NA
evm.TU.Ap11.1553,NA
evm.TU.Ap11.1554,NA
evm.TU.Ap11.1555,NA
evm.TU.Ap11.1556,NA
evm.TU.Ap11.1557,NA
evm.TU.Ap11.1558,NA
evm.TU.Ap11.1559,NA
evm.TU.Ap11.156,NA
evm.TU.Ap11.1560,NA
evm.TU.Ap11.1561,NA
evm.TU.Ap11.1562,NA
evm.TU.Ap11.1563,NA
evm.TU.Ap11.1564,NA
evm.TU.Ap11.1565,NA
evm.TU.Ap11.1566,NA
evm.TU.Ap11.1568,0.18680601519933
evm.TU.Ap11.1569,-0.211633025724405
evm.TU.Ap11.157,NA
evm.TU.Ap11.1570,-0.211633025724405
evm.TU.Ap11.1571,NA
evm.TU.Ap11.1572,NA
evm.TU.Ap11.1573,NA
evm.TU.Ap11.1574,-0.932251862976495
evm.TU.Ap11.1575,-0.00553355973399951
evm.TU.Ap11.1576,0.176764230688821
evm.TU.Ap11.1577,-0.264240068850573
evm.TU.Ap11.1578,0.395933265637754
evm.TU.Ap11.1579,-0.243591178351166
evm.TU.Ap11.158,NA
evm.TU.Ap11.1580,0.301509292800998
evm.TU.Ap11.1581,-0.222733713060117
evm.TU.Ap11.1582,0.681286816620641
evm.TU.Ap11.1583,0.547669200604921
evm.TU.Ap11.1584,0.0452716719643113
evm.TU.Ap11.1585,0.431712319863627
evm.TU.Ap11.1586,0.231419071988151
evm.TU.Ap11.1587,0
evm.TU.Ap11.1588,0.128633138865704
evm.TU.Ap11.1589,NA
evm.TU.Ap11.159_evm.TU.Ap11.139_evm.TU.Ap11.140_evm.TU.Ap11.148,0.0506288440400936
evm.TU.Ap11.1590,NA
evm.TU.Ap11.1591,NA
evm.TU.Ap11.1592,0.698728217419094
evm.TU.Ap11.1593,1.14934718471513
evm.TU.Ap11.1594,0.141571902827727
evm.TU.Ap11.1595,0.44430364894231
evm.TU.Ap11.1596,-0.149695935807434
evm.TU.Ap11.1597,-0.21163566125817
evm.TU.Ap11.1598,0.0567294485054651
evm.TU.Ap11.1599,0.0770479158528942
evm.TU.Ap11.16,0
evm.TU.Ap11.160,0.0785227719306325
evm.TU.Ap11.1600,0.0597493921324953
evm.TU.Ap11.1601,-0.0340914847268531
evm.TU.Ap11.1602,0.582587484639216
evm.TU.Ap11.1603,1.11125620854603
evm.TU.Ap11.1604,0.390392002278177
evm.TU.Ap11.1605,0.17720556169965
evm.TU.Ap11.1606,-0.511936049548343
evm.TU.Ap11.1607,-0.39767493856033
evm.TU.Ap11.1608,0.18680601519933
evm.TU.Ap11.1609,0.22155005145302
evm.TU.Ap11.161,-0.403984495047476
evm.TU.Ap11.1610,0.0356780696328713
evm.TU.Ap11.1611,0
evm.TU.Ap11.1612,-0.00553122294066712
evm.TU.Ap11.1613,-0.0259197573768093
evm.TU.Ap11.1614,-0.0818010928806048
evm.TU.Ap11.1615,-0.411352064064395
evm.TU.Ap11.1616,0.203513024781502
evm.TU.Ap11.1617,-0.748661087436498
evm.TU.Ap11.1618,0.890365537037323
evm.TU.Ap11.1619,0.186797869007641
evm.TU.Ap11.162,NA
evm.TU.Ap11.1620,-0.0297057427570736
evm.TU.Ap11.1621,-0.37353292410835
evm.TU.Ap11.1622,-0.805509093881233
evm.TU.Ap11.1623,0.186803379665566
evm.TU.Ap11.1624,-1.03884067601054
evm.TU.Ap11.1625,-0.0793197346676797
evm.TU.Ap11.1626,-0.999683880544823
evm.TU.Ap11.1627,0.294922220064953
evm.TU.Ap11.1628,0.0376247026101822
evm.TU.Ap11.1629,0.500940477250566
evm.TU.Ap11.163,NA
evm.TU.Ap11.1630,0.187563237327882
evm.TU.Ap11.1631,0.260376923803064
evm.TU.Ap11.1632,NA
evm.TU.Ap11.1633,0.424636329844947
evm.TU.Ap11.1634,0.132616222172878
evm.TU.Ap11.1635,-0.423102176570608
evm.TU.Ap11.1636,-0.258113710311682
evm.TU.Ap11.1637,-0.384217444338566
evm.TU.Ap11.1638,-0.159831669143759
evm.TU.Ap11.1639,0.0590109532778875
evm.TU.Ap11.164,NA
evm.TU.Ap11.1640,0.228482051926267
evm.TU.Ap11.1641,-0.0149980939354589
evm.TU.Ap11.1642,0.738410663028863
evm.TU.Ap11.1643,0.668342517488467
evm.TU.Ap11.1644,0.478206116281819
evm.TU.Ap11.1645,0.375809333340895
evm.TU.Ap11.1646,0.0534421801213069
evm.TU.Ap11.1647,-0.96909351334982
evm.TU.Ap11.1648,-0.273320412778045
evm.TU.Ap11.1649,0.183118260409636
evm.TU.Ap11.165,-0.593569520723114
evm.TU.Ap11.1650,-0.238839238691434
evm.TU.Ap11.1651,-1.32184775813694
evm.TU.Ap11.1652,0.407782172009569
