genes,signedlogP
evm.TU.Ap10.192,0.615308127376108
evm.TU.Ap10.1920,-0.0885347412746152
evm.TU.Ap10.1921,NA
evm.TU.Ap10.1922,-0.605302485079447
evm.TU.Ap10.1923,2.2317289097283
evm.TU.Ap10.1924,0.258600659037864
evm.TU.Ap10.1925,0.0429087316228566
evm.TU.Ap10.1926,-0.205450226321616
evm.TU.Ap10.1927,3.56867181803985
evm.TU.Ap10.1928,0.541871338345797
evm.TU.Ap10.1929,0.2507709801555
evm.TU.Ap10.193,-0.143570383752828
evm.TU.Ap10.1930,-0.180798454901388
evm.TU.Ap10.1931,0.383983841343985
evm.TU.Ap10.1932,NA
evm.TU.Ap10.1933,2.34721794979513
evm.TU.Ap10.1934,-0.404525602927961
evm.TU.Ap10.1935,0.140032131932391
evm.TU.Ap10.1936,-3.20106370391471
evm.TU.Ap10.1937,NA
evm.TU.Ap10.1938,NA
evm.TU.Ap10.1939,-0.154609697496793
evm.TU.Ap10.194,0.190239131974751
evm.TU.Ap10.1940,-0.0727784034048541
evm.TU.Ap10.1941,-1.44568723669273
evm.TU.Ap10.1942,-0.672671363776081
evm.TU.Ap10.1943,0.0247278799713973
evm.TU.Ap10.1944,1.08021118835907
evm.TU.Ap10.1945,1.0531210136272
evm.TU.Ap10.1946,1.02761277926448
evm.TU.Ap10.1947,-0.418256556661294
evm.TU.Ap10.1948,0.79787008252379
evm.TU.Ap10.1949,0.124970851910788
evm.TU.Ap10.195,-0.497311752192587
evm.TU.Ap10.1950,0.27388843576296
evm.TU.Ap10.1951,0.124970851910788
evm.TU.Ap10.1952,-0.00958070668265182
evm.TU.Ap10.1953,1.27247322153286
evm.TU.Ap10.1954,0.833361398538051
evm.TU.Ap10.1955,-0.00312826761179626
evm.TU.Ap10.1956,-0.27419481742621
evm.TU.Ap10.1957,0.998643310116046
evm.TU.Ap10.1958,-0.171759273056729
evm.TU.Ap10.1959,-1.36135054732866
evm.TU.Ap10.196,0.484011900684968
evm.TU.Ap10.1960,-0.918640704859148
evm.TU.Ap10.1961,0.0319560066894692
evm.TU.Ap10.1962,2.97220670198445
evm.TU.Ap10.1963,-0.526907604526598
evm.TU.Ap10.1964,0.169209033583335
evm.TU.Ap10.1965,NA
evm.TU.Ap10.1966,NA
evm.TU.Ap10.1967,0.371026581798122
evm.TU.Ap10.1968,NA
evm.TU.Ap10.1969,0.371026581798122
evm.TU.Ap10.197,0.946750498548655
evm.TU.Ap10.1970,NA
evm.TU.Ap10.1971,NA
evm.TU.Ap10.1972,NA
evm.TU.Ap10.1973,0.165001546814694
evm.TU.Ap10.1974,0.124970851910788
evm.TU.Ap10.1975,-3.20392562110206
evm.TU.Ap10.1976,-0.664779529372529
evm.TU.Ap10.1977,-0.37860019200723
evm.TU.Ap10.1978,0.656939496224841
evm.TU.Ap10.1979,0.954877689297936
evm.TU.Ap10.198,-0.249440587278564
evm.TU.Ap10.1980,0.053599126339939
evm.TU.Ap10.1981,NA
evm.TU.Ap10.1982,0.124970851910788
evm.TU.Ap10.1983,-0.312744360123722
evm.TU.Ap10.1984,1.03380845298795
evm.TU.Ap10.1985,0.166739852788754
evm.TU.Ap10.1986,-0.236865748071123
evm.TU.Ap10.1987,-0.921080136487364
evm.TU.Ap10.1988,0.632588923337709
evm.TU.Ap10.1989,0.124970851910788
evm.TU.Ap10.199,NA
evm.TU.Ap10.1990,-0.222604620639839
evm.TU.Ap10.1991,1.64990545614641
evm.TU.Ap10.1992,4.50647959890358
evm.TU.Ap10.1993,-0.0427048282915421
evm.TU.Ap10.1994,0.544029916911331
evm.TU.Ap10.1995,0.267414161703164
evm.TU.Ap10.1996,NA
evm.TU.Ap10.1997,NA
evm.TU.Ap10.1998,0.124970851910788
evm.TU.Ap10.1999,0.429656085845125
evm.TU.Ap10.2,NA
evm.TU.Ap10.20,-0.656305498976183
evm.TU.Ap10.200,2.11309709310836
evm.TU.Ap10.2000,-1.08461050682568
evm.TU.Ap10.2001,0.124970851910788
evm.TU.Ap10.2002,NA
evm.TU.Ap10.2003,NA
evm.TU.Ap10.2004,-0.275157287570445
evm.TU.Ap10.2005,0.403182971204132
evm.TU.Ap10.2006,0.273472385259741
evm.TU.Ap10.2007,0.433346145020644
evm.TU.Ap10.2008,-0.0746691013813058
evm.TU.Ap10.2009,-0.0882354985697538
evm.TU.Ap10.201,6.01290664251399
evm.TU.Ap10.2010,-0.307724430164828
evm.TU.Ap10.2011,-0.326431416892806
evm.TU.Ap10.2012,0.0599144567305059
evm.TU.Ap10.2013,0.086639007507803
evm.TU.Ap10.2014,-0.438164793271603
evm.TU.Ap10.2015,1.51383826006839
evm.TU.Ap10.2016,-0.63316437672943
evm.TU.Ap10.2017,-0.123220110543272
evm.TU.Ap10.2018,0.41633003812679
evm.TU.Ap10.2019,NA
evm.TU.Ap10.202,0.434451185975875
evm.TU.Ap10.2020,NA
evm.TU.Ap10.2021,0.513576297537898
evm.TU.Ap10.2022,0.0571838801194795
evm.TU.Ap10.2023,-1.28008964755893
evm.TU.Ap10.2024,-0.888571749776268
evm.TU.Ap10.2025,0.693643951799637
evm.TU.Ap10.2026,0.0569445163343134
evm.TU.Ap10.2027,0.49712935875006
evm.TU.Ap10.2028,-3.21451682366558
evm.TU.Ap10.2029,0.371026581798122
evm.TU.Ap10.203,4.51783142599125
evm.TU.Ap10.2030,0.542615365773892
evm.TU.Ap10.2031,NA
evm.TU.Ap10.2032,NA
evm.TU.Ap10.2033,NA
evm.TU.Ap10.2034,-0.48923584270942
evm.TU.Ap10.2035,0.2507709801555
evm.TU.Ap10.2036,0.174269139027185
evm.TU.Ap10.2037,0.124970851910788
evm.TU.Ap10.2038,-1.38993893801237
evm.TU.Ap10.2039,0.82439132418139
evm.TU.Ap10.204,0.331904153499922
evm.TU.Ap10.2040,0.651800399281379
evm.TU.Ap10.2041,-0.0704282407237813
evm.TU.Ap10.2042,0.118604737055102
evm.TU.Ap10.2043,0.372010766685876
evm.TU.Ap10.2044,NA
evm.TU.Ap10.2045,0.58035532644362
evm.TU.Ap10.2046,NA
evm.TU.Ap10.2047,-2.77640080072278
evm.TU.Ap10.2048,-0.846927806705701
evm.TU.Ap10.2049,0.0247278799713975
evm.TU.Ap10.205,2.20232895418426
evm.TU.Ap10.2050,-1.1039294771716
evm.TU.Ap10.2051,-1.41917276770635
evm.TU.Ap10.2052,0.124970851910788
evm.TU.Ap10.2053,1.76959919772968
evm.TU.Ap10.2054,-0.39690458035728
evm.TU.Ap10.2055,0.124970851910788
evm.TU.Ap10.2056,-0.729380658657202
evm.TU.Ap10.2057,NA
evm.TU.Ap10.2058,NA
evm.TU.Ap10.2059,-0.0465592427218331
evm.TU.Ap10.206,0.0978087692784695
evm.TU.Ap10.2060,-0.386823135163816
evm.TU.Ap10.2061,-0.199849237763673
evm.TU.Ap10.2062,-1.85803210091992
evm.TU.Ap10.2063,1.83123503728258
evm.TU.Ap10.2064,-0.385965833271332
evm.TU.Ap10.2065,-0.0571710719058872
evm.TU.Ap10.2066,NA
evm.TU.Ap10.2067,-0.640282846407666
evm.TU.Ap10.2068,0.898428195436194
evm.TU.Ap10.2069,-0.795462499146854
evm.TU.Ap10.207,NA
evm.TU.Ap10.2070,1.89265705759458
evm.TU.Ap10.2071,NA
evm.TU.Ap10.2072,2.32028603947009
evm.TU.Ap10.2073,0.65637969727984
evm.TU.Ap10.2074,-0.452042643988581
evm.TU.Ap10.2075,NA
evm.TU.Ap10.2076,NA
evm.TU.Ap10.2077,0.502205666739227
evm.TU.Ap10.2078,-0.497348631518209
evm.TU.Ap10.2079,NA
evm.TU.Ap10.208,-0.429766850332457
evm.TU.Ap10.2080,-0.681939827231562
evm.TU.Ap10.2081,0.0247278799713973
evm.TU.Ap10.2082,-1.24265399641969
evm.TU.Ap10.2083,-0.419667813470518
evm.TU.Ap10.2084,-0.0657086194971818
evm.TU.Ap10.2085,0.124970851910788
evm.TU.Ap10.2086,-1.36508472536322
evm.TU.Ap10.2087,0.0972476400261375
evm.TU.Ap10.2088,-1.54562724099738
evm.TU.Ap10.2089,-3.73833663178207
evm.TU.Ap10.209,0.371026581798122
evm.TU.Ap10.2090,-0.388835204389656
evm.TU.Ap10.2091,0.0599144567305059
evm.TU.Ap10.2092,-0.267147786135029
evm.TU.Ap10.2093,-1.53781814737643
evm.TU.Ap10.2094,-1.87614551158589
evm.TU.Ap10.2095,0.292452327591988
evm.TU.Ap10.2096,-0.135089511747986
evm.TU.Ap10.2097,NA
evm.TU.Ap10.2098,0.371026581798122
evm.TU.Ap10.2099,NA
evm.TU.Ap10.21_evm.TU.Ap10.22,1.50598384198738
evm.TU.Ap10.210,0.195034833690828
evm.TU.Ap10.2100,NA
evm.TU.Ap10.2101,NA
evm.TU.Ap10.2102,0.371026581798122
evm.TU.Ap10.211,NA
evm.TU.Ap10.212,0.170862442893657
evm.TU.Ap10.213,-1.17516611760495
evm.TU.Ap10.214,0.631788708820651
evm.TU.Ap10.215,0.431975986154276
evm.TU.Ap10.216,0.255580649558859
evm.TU.Ap10.217,0.420505133007629
evm.TU.Ap10.218,-0.969700879439386
evm.TU.Ap10.219,-0.285777266489779
evm.TU.Ap10.220,0.0569888586472236
evm.TU.Ap10.221,1.00264884111739
evm.TU.Ap10.222,0.770531882317966
evm.TU.Ap10.223,1.2165991546756
evm.TU.Ap10.224,0.905358977193215
evm.TU.Ap10.225,NA
evm.TU.Ap10.226,-0.0152321830175619
evm.TU.Ap10.227,-1.69793106392516
evm.TU.Ap10.228,0.300691220468819
evm.TU.Ap10.229,NA
evm.TU.Ap10.23,NA
evm.TU.Ap10.230,NA
evm.TU.Ap10.231,0.512296108969259
evm.TU.Ap10.232,1.07294741290414
evm.TU.Ap10.233,-0.516550392684679
evm.TU.Ap10.234,2.20521538480177
evm.TU.Ap10.235,-0.208069798961999
evm.TU.Ap10.236,0.181703547034318
evm.TU.Ap10.237,NA
evm.TU.Ap10.238,-0.723642469607874
evm.TU.Ap10.239,0.250770980155501
evm.TU.Ap10.24,-0.496313994122782
evm.TU.Ap10.240,0.0247278799713973
evm.TU.Ap10.241,NA
evm.TU.Ap10.242,0.124970851910788
evm.TU.Ap10.243,-0.37583135842018
evm.TU.Ap10.244,0.0891559524344091
evm.TU.Ap10.245,NA
evm.TU.Ap10.246,0.371026581798122
evm.TU.Ap10.247,NA
evm.TU.Ap10.248,NA
evm.TU.Ap10.249,-0.0165207098999309
evm.TU.Ap10.25,NA
evm.TU.Ap10.250,0.517026942937389
evm.TU.Ap10.251,0.533893124478371
evm.TU.Ap10.252,-0.39655118697729
evm.TU.Ap10.253,0.124970851910788
evm.TU.Ap10.254,0.278648777501414
evm.TU.Ap10.255,0.352665709264053
evm.TU.Ap10.256,2.07837126844235
evm.TU.Ap10.257,0.282972484720181
evm.TU.Ap10.258,NA
evm.TU.Ap10.259,0.556289203271076
evm.TU.Ap10.26,-0.0634391754277508
evm.TU.Ap10.260,0.622323375853441
evm.TU.Ap10.261,0.773749646579363
evm.TU.Ap10.262,-0.102070812853531
evm.TU.Ap10.263,-0.515065421343929
evm.TU.Ap10.264,0.0530846068134058
evm.TU.Ap10.265,-0.258216329285545
evm.TU.Ap10.266,0.0746020849642968
evm.TU.Ap10.267,0.898963822188903
evm.TU.Ap10.268,-0.0243084920978835
evm.TU.Ap10.269,2.25282249090892
evm.TU.Ap10.27,0.371026581798122
evm.TU.Ap10.270,2.57512321253233
evm.TU.Ap10.271,-0.8568785554194
evm.TU.Ap10.272,0.232167339476906
evm.TU.Ap10.273,-1.11416613460931
evm.TU.Ap10.274,NA
evm.TU.Ap10.275,0.13156071569667
evm.TU.Ap10.276,-1.08023412452785
evm.TU.Ap10.277,0.310185363750986
evm.TU.Ap10.278,-0.779005628495557
evm.TU.Ap10.279,2.05387947959141
evm.TU.Ap10.28,1.693105122239
evm.TU.Ap10.280,1.85926593895534
evm.TU.Ap10.281,0.632473978197636
evm.TU.Ap10.282,0.0593883941863008
evm.TU.Ap10.283,0.124970851910788
evm.TU.Ap10.284,-0.77414093250238
evm.TU.Ap10.285,-0.6804966877695
evm.TU.Ap10.286,-1.21817724355976
evm.TU.Ap10.287,-0.101283797277048
evm.TU.Ap10.288,0.409588030284399
evm.TU.Ap10.289,1.18107782849352
evm.TU.Ap10.29,1.58677504537568
evm.TU.Ap10.290,0.456872170762852
evm.TU.Ap10.291,-0.148058817376567
evm.TU.Ap10.292,NA
evm.TU.Ap10.293,0.371026581798122
evm.TU.Ap10.294,-0.390314821378692
evm.TU.Ap10.295,NA
evm.TU.Ap10.296,NA
evm.TU.Ap10.297,0.124970851910788
evm.TU.Ap10.298,NA
evm.TU.Ap10.299,-0.141986406010177
evm.TU.Ap10.3,NA
evm.TU.Ap10.30,-0.468375219863834
evm.TU.Ap10.300,0.371026581798122
evm.TU.Ap10.301,NA
evm.TU.Ap10.302,NA
evm.TU.Ap10.303,-0.162420877839039
evm.TU.Ap10.304,0.305084396714261
evm.TU.Ap10.305,2.18421295421904
evm.TU.Ap10.306,0.124970851910788
evm.TU.Ap10.307,0.186383586572379
evm.TU.Ap10.308,-0.0855399275198843
evm.TU.Ap10.309,NA
evm.TU.Ap10.31,NA
evm.TU.Ap10.310,NA
evm.TU.Ap10.311,0.0247278799713972
evm.TU.Ap10.312,0.0247278799713973
evm.TU.Ap10.313,0.166199804238262
evm.TU.Ap10.314,1.63717080842107
evm.TU.Ap10.315,1.85348413229984
evm.TU.Ap10.316,0.223618387529134
evm.TU.Ap10.317,-1.21752747965899
evm.TU.Ap10.318,0.0807858333096902
evm.TU.Ap10.319,0.43789707999711
evm.TU.Ap10.32,0.467954486330061
evm.TU.Ap10.320,0.0578526350612312
evm.TU.Ap10.321,-1.18499382098738
evm.TU.Ap10.322,-0.125271804136602
evm.TU.Ap10.323,-0.638460617770201
evm.TU.Ap10.324,-0.282581257049202
evm.TU.Ap10.325,NA
evm.TU.Ap10.326,-1.3063240730231
evm.TU.Ap10.327,0.503491058610837
evm.TU.Ap10.328,1.82507641303425
evm.TU.Ap10.329,-1.22712377916249
evm.TU.Ap10.33,NA
evm.TU.Ap10.330,0.147869671570136
evm.TU.Ap10.331,0.173633746828073
evm.TU.Ap10.332,-1.55877950954957
evm.TU.Ap10.333,0.671058799287498
evm.TU.Ap10.334,0.338722488159735
evm.TU.Ap10.335,NA
evm.TU.Ap10.336,-1.02506465890952
evm.TU.Ap10.337,-0.738606619570419
evm.TU.Ap10.338,-1.08029065799202
evm.TU.Ap10.339,0.0672727654049958
evm.TU.Ap10.34,NA
evm.TU.Ap10.340,NA
evm.TU.Ap10.341,NA
evm.TU.Ap10.342,-0.479855532996252
evm.TU.Ap10.343,-0.622831592347672
evm.TU.Ap10.344,0.721705473429926
evm.TU.Ap10.345,NA
evm.TU.Ap10.346,-1.9418592714241
evm.TU.Ap10.347,NA
evm.TU.Ap10.348,NA
evm.TU.Ap10.349,NA
evm.TU.Ap10.35,1.02365331847712
evm.TU.Ap10.350,-1.85665502598645
evm.TU.Ap10.351,0.401330029845782
evm.TU.Ap10.352,-0.428109377188317
evm.TU.Ap10.353,-1.09478272457081
evm.TU.Ap10.354,0.46559051454489
evm.TU.Ap10.355,0.124970851910788
evm.TU.Ap10.356,-0.624125380944815
evm.TU.Ap10.357,-0.23448438514903
evm.TU.Ap10.358,-1.52410034859654
evm.TU.Ap10.359,-0.037960362534822
evm.TU.Ap10.36,-0.613162767021683
evm.TU.Ap10.360,-1.5276544922398
evm.TU.Ap10.361,-0.329091666345532
evm.TU.Ap10.363,NA
evm.TU.Ap10.364,NA
evm.TU.Ap10.365,NA
evm.TU.Ap10.366,NA
evm.TU.Ap10.367,NA
evm.TU.Ap10.368,NA
evm.TU.Ap10.369,NA
evm.TU.Ap10.37,-0.158673724616291
evm.TU.Ap10.370,NA
evm.TU.Ap10.371,NA
evm.TU.Ap10.372,NA
evm.TU.Ap10.373,NA
evm.TU.Ap10.374,NA
evm.TU.Ap10.375_evm.TU.Ap10.362,-0.707804982085149
evm.TU.Ap10.376,0.491016342161814
evm.TU.Ap10.377,-0.957412917751325
evm.TU.Ap10.378,-1.27438084705852
evm.TU.Ap10.379,NA
evm.TU.Ap10.38,NA
evm.TU.Ap10.380,-0.0918722244509587
evm.TU.Ap10.381,0.471790969170148
evm.TU.Ap10.382,0.33874573750001
evm.TU.Ap10.383,-0.713509252250678
evm.TU.Ap10.384,-2.38235734257594
evm.TU.Ap10.385,-1.04144295556979
evm.TU.Ap10.386,2.24094610448359
evm.TU.Ap10.387,NA
evm.TU.Ap10.388,-2.0409693039765
evm.TU.Ap10.389,-0.0864689195477883
evm.TU.Ap10.39,0.116885544018542
evm.TU.Ap10.390,1.38557921936632
evm.TU.Ap10.391,NA
evm.TU.Ap10.392,NA
evm.TU.Ap10.393,-1.96506197088791
evm.TU.Ap10.394,-0.973252608283421
evm.TU.Ap10.395,-0.27106625837912
evm.TU.Ap10.396,0.851234679759069
evm.TU.Ap10.397,1.55479735526799
evm.TU.Ap10.398,-0.545567221616251
evm.TU.Ap10.399,0.171616661663363
evm.TU.Ap10.4,0.0557930932905679
evm.TU.Ap10.40,-0.713873455629515
evm.TU.Ap10.400,0.296176490438227
evm.TU.Ap10.401,0.167778201711117
evm.TU.Ap10.402,NA
evm.TU.Ap10.403,0.371026581798122
evm.TU.Ap10.404,0.16221606192143
evm.TU.Ap10.405,NA
evm.TU.Ap10.406,NA
evm.TU.Ap10.407,0.124970851910788
evm.TU.Ap10.408,NA
evm.TU.Ap10.409,-0.739700872250993
evm.TU.Ap10.41,-0.312421716938919
evm.TU.Ap10.410,0.809159756487937
evm.TU.Ap10.411,-0.117202642493718
evm.TU.Ap10.412,-0.0357345314552846
evm.TU.Ap10.413,-1.44698930048576
evm.TU.Ap10.414,-0.072409947358165
evm.TU.Ap10.415,1.46939081789895
evm.TU.Ap10.416,0.314406990667605
evm.TU.Ap10.417,0.943853446260959
evm.TU.Ap10.418,0.982610236594144
evm.TU.Ap10.419,-1.09699536917867
evm.TU.Ap10.42,0.124970851910788
evm.TU.Ap10.420,NA
evm.TU.Ap10.421,0.280130085692496
evm.TU.Ap10.422,-1.68108402242394
evm.TU.Ap10.423,-1.68147392763465
evm.TU.Ap10.424,1.04144795745087
evm.TU.Ap10.425,0.321388502847178
evm.TU.Ap10.426,0.316763540111072
evm.TU.Ap10.427,0.907839957208975
evm.TU.Ap10.428,0.13178984480567
evm.TU.Ap10.429,-1.39318139429131
evm.TU.Ap10.43,-3.52167184010905
evm.TU.Ap10.430,-0.547430772677183
evm.TU.Ap10.431,0.611341847479212
evm.TU.Ap10.432,0.371026581798122
evm.TU.Ap10.433,0.72759003437716
evm.TU.Ap10.434,0.015474678976446
evm.TU.Ap10.435,0.0593588838390114
evm.TU.Ap10.436,-1.13556650725701
evm.TU.Ap10.437,-0.112563215623723
evm.TU.Ap10.438,-1.74512001017412
evm.TU.Ap10.439,NA
evm.TU.Ap10.44,-0.859938271649888
evm.TU.Ap10.440,NA
evm.TU.Ap10.441,NA
evm.TU.Ap10.442,0.126844994148676
evm.TU.Ap10.443,-0.186272845503851
evm.TU.Ap10.444,-0.983712943734455
evm.TU.Ap10.445,NA
evm.TU.Ap10.446,0.533893124478371
evm.TU.Ap10.447,-0.233982661530554
evm.TU.Ap10.448,0.417057145980797
evm.TU.Ap10.449,1.11385616858844
evm.TU.Ap10.45,-0.0416997699301384
evm.TU.Ap10.450,-0.072778403404854
evm.TU.Ap10.451,NA
evm.TU.Ap10.452,NA
evm.TU.Ap10.453,0.0247278799713975
evm.TU.Ap10.454,0.124970851910788
evm.TU.Ap10.455,NA
evm.TU.Ap10.456,NA
evm.TU.Ap10.457,0.124970851910788
evm.TU.Ap10.458,-2.40504948140664
evm.TU.Ap10.459,0.595064489375453
evm.TU.Ap10.46,-1.73527201034719
evm.TU.Ap10.460,NA
evm.TU.Ap10.461,0.124970851910788
evm.TU.Ap10.462,NA
evm.TU.Ap10.463,0.371026581798122
evm.TU.Ap10.464,-0.0321595452052652
evm.TU.Ap10.465,-0.595007858738625
evm.TU.Ap10.466,1.47715934231057
evm.TU.Ap10.467,-0.437163513900772
evm.TU.Ap10.468,0.528707311846782
evm.TU.Ap10.469,0.646361926477329
evm.TU.Ap10.47,0.446959511665743
evm.TU.Ap10.470,2.03662040589721
evm.TU.Ap10.471,NA
evm.TU.Ap10.472,NA
evm.TU.Ap10.473,0.196729723846727
evm.TU.Ap10.474,-0.206990456387181
evm.TU.Ap10.475,NA
evm.TU.Ap10.476,NA
evm.TU.Ap10.477,NA
evm.TU.Ap10.478,-0.0879699522317721
evm.TU.Ap10.479,0.597347373918039
evm.TU.Ap10.48,-0.345609936275518
evm.TU.Ap10.480,-0.573327072416903
evm.TU.Ap10.481,0.17877898203632
evm.TU.Ap10.482,0.118897324459863
evm.TU.Ap10.483,0.0247278799713973
evm.TU.Ap10.484,NA
evm.TU.Ap10.485,-1.12327283073316
evm.TU.Ap10.486,0.753051060806535
evm.TU.Ap10.487,-0.255864866632166
evm.TU.Ap10.488,0.810221329630809
evm.TU.Ap10.489,-1.05794142004001
evm.TU.Ap10.49,0.65022956145544
evm.TU.Ap10.490,1.20698175728644
evm.TU.Ap10.491,0.416098037484391
evm.TU.Ap10.492,-0.502767587417871
evm.TU.Ap10.493,-0.780215620521417
evm.TU.Ap10.494,-1.7966695860435
evm.TU.Ap10.495,1.07020245755693
evm.TU.Ap10.496,0.244090689397094
evm.TU.Ap10.497,NA
evm.TU.Ap10.498,NA
evm.TU.Ap10.499,NA
evm.TU.Ap10.5,0.383324171179454
evm.TU.Ap10.50,0.281194494010088
evm.TU.Ap10.500,-0.771363784548154
evm.TU.Ap10.501,0.499867250669864
evm.TU.Ap10.502,0.448103346069802
evm.TU.Ap10.503,-1.39358028587521
evm.TU.Ap10.504,-0.378806674822127
evm.TU.Ap10.505,0.371026581798122
evm.TU.Ap10.506,0.124970851910788
evm.TU.Ap10.507,0.124970851910788
evm.TU.Ap10.508,0.371026581798122
evm.TU.Ap10.509,NA
evm.TU.Ap10.51,0.2507709801555
evm.TU.Ap10.510,-0.709955525762116
evm.TU.Ap10.511,NA
evm.TU.Ap10.512,0.269438331971411
evm.TU.Ap10.513,0.2507709801555
evm.TU.Ap10.514,-2.32245609156478
evm.TU.Ap10.515,-0.13638988248148
evm.TU.Ap10.516,-0.632329465639634
evm.TU.Ap10.517,-1.33574527188904
evm.TU.Ap10.518,NA
evm.TU.Ap10.519,NA
evm.TU.Ap10.52,-0.067155030864664
evm.TU.Ap10.520,0.0247278799713975
evm.TU.Ap10.521,0.853718310471311
evm.TU.Ap10.522,0.124970851910788
evm.TU.Ap10.523,-0.339451386815385
evm.TU.Ap10.524,NA
evm.TU.Ap10.525,0.259202797002206
evm.TU.Ap10.526,NA
evm.TU.Ap10.527,-0.705998691480672
evm.TU.Ap10.528,0.726720883331728
evm.TU.Ap10.529,0.134475379423019
evm.TU.Ap10.53,0.797425982075698
evm.TU.Ap10.530,-0.340311269472468
evm.TU.Ap10.531,-0.240412350770228
evm.TU.Ap10.532,NA
evm.TU.Ap10.533,-0.0892193546667468
evm.TU.Ap10.534,NA
evm.TU.Ap10.535,NA
evm.TU.Ap10.536,0.0247278799713973
evm.TU.Ap10.537,0.358473334220038
evm.TU.Ap10.538,-0.0904173337593103
evm.TU.Ap10.539,NA
evm.TU.Ap10.54,-0.0341356114572051
evm.TU.Ap10.540,-0.134771331590805
evm.TU.Ap10.541,NA
evm.TU.Ap10.542,0.0247278799713973
evm.TU.Ap10.543,0.124970851910788
evm.TU.Ap10.544,0.2507709801555
evm.TU.Ap10.545,-0.0727784034048541
evm.TU.Ap10.546,NA
evm.TU.Ap10.547,0.124970851910788
evm.TU.Ap10.548,0.0247278799713972
evm.TU.Ap10.549,NA
evm.TU.Ap10.55,-0.35811649306806
evm.TU.Ap10.550,NA
evm.TU.Ap10.551,NA
evm.TU.Ap10.552,NA
evm.TU.Ap10.553,1.32651495759355
evm.TU.Ap10.554,0.124970851910788
evm.TU.Ap10.555,0.165081306503553
evm.TU.Ap10.556,0.124970851910788
evm.TU.Ap10.557,NA
evm.TU.Ap10.558,NA
evm.TU.Ap10.559,0.124970851910788
evm.TU.Ap10.56,0.124970851910788
evm.TU.Ap10.560,0.0806359577014459
evm.TU.Ap10.561,-1.35233948083868
evm.TU.Ap10.562,-0.389380442166179
evm.TU.Ap10.563,0.124970851910788
evm.TU.Ap10.564,0.0583824859125786
evm.TU.Ap10.565,0.0247278799713972
evm.TU.Ap10.566,NA
evm.TU.Ap10.567,NA
evm.TU.Ap10.568,-0.616666174384691
evm.TU.Ap10.569,0.124970851910788
evm.TU.Ap10.57,0.731888799208968
evm.TU.Ap10.570,0.299676577606768
evm.TU.Ap10.571,0.0570647819222184
evm.TU.Ap10.572,0.124970851910788
evm.TU.Ap10.573,-0.961799122201181
evm.TU.Ap10.574,-0.740262070842108
evm.TU.Ap10.575,1.24983861568615
evm.TU.Ap10.576,0.694991233917529
evm.TU.Ap10.577,NA
evm.TU.Ap10.578,-0.696621099727661
evm.TU.Ap10.579,-1.42280827389312
evm.TU.Ap10.58,0.455556337318504
evm.TU.Ap10.580,-2.56513525954404
evm.TU.Ap10.581,-1.65632058240964
evm.TU.Ap10.582,0.0930321243782498
evm.TU.Ap10.583,0.482672339267465
evm.TU.Ap10.584,1.64445807409801
evm.TU.Ap10.585,0.0247278799713973
evm.TU.Ap10.586,NA
evm.TU.Ap10.587,NA
evm.TU.Ap10.588,0.785120911904586
evm.TU.Ap10.589,-0.402164344185515
evm.TU.Ap10.59,0.124970851910788
evm.TU.Ap10.590,NA
evm.TU.Ap10.591,0.468771505914296
evm.TU.Ap10.592,-0.364036441935728
evm.TU.Ap10.593,1.56968511243431
evm.TU.Ap10.594,NA
evm.TU.Ap10.595,-0.560047463922103
evm.TU.Ap10.596,0.343525217858244
evm.TU.Ap10.597,-0.612256359178264
evm.TU.Ap10.598,0.171256053810758
evm.TU.Ap10.599,NA
evm.TU.Ap10.6,NA
evm.TU.Ap10.60,0.535661012067038
evm.TU.Ap10.600,0.33486122730224
evm.TU.Ap10.601,-1.02266006558388
evm.TU.Ap10.602,-2.07390242049188
evm.TU.Ap10.603,-0.118221352669019
evm.TU.Ap10.604,0.125213429817093
evm.TU.Ap10.605,0.371026581798122
evm.TU.Ap10.606,-0.234853206158161
evm.TU.Ap10.607,0.166742788037835
evm.TU.Ap10.608,NA
evm.TU.Ap10.609,0.395438898708434
evm.TU.Ap10.61,-0.905453582949143
evm.TU.Ap10.610,0.846586567566387
evm.TU.Ap10.611,0.260103749036125
evm.TU.Ap10.612,-0.490045512956517
evm.TU.Ap10.613,0.0968531622547161
evm.TU.Ap10.614,0.558804323011047
evm.TU.Ap10.615,6.89576080342495
evm.TU.Ap10.616,0.394234590351643
evm.TU.Ap10.617,1.72731540537738
evm.TU.Ap10.618,0.36911360278266
evm.TU.Ap10.619,0.246069419447083
evm.TU.Ap10.62,-1.97497964226294
evm.TU.Ap10.620,0.82617809078329
evm.TU.Ap10.621,-0.353949798673249
evm.TU.Ap10.622,-0.347715309027581
evm.TU.Ap10.623,NA
evm.TU.Ap10.624,-0.571236936449329
evm.TU.Ap10.625,-0.104924381568159
evm.TU.Ap10.626,0.791525260086977
evm.TU.Ap10.627,-0.657776439795323
evm.TU.Ap10.628,0.0247278799713973
evm.TU.Ap10.629,NA
evm.TU.Ap10.63,0.158184656847867
evm.TU.Ap10.630,NA
evm.TU.Ap10.631,0.0247278799713973
evm.TU.Ap10.632,NA
evm.TU.Ap10.633,-1.3780881528318
evm.TU.Ap10.634,-0.567133221541556
evm.TU.Ap10.635,13.6747748883208
evm.TU.Ap10.636,0.367284451910617
evm.TU.Ap10.637,-0.08154687209644
